account;period;creation_date;buy;amount;times
1352945;202305;2023-09-09 11:56:07.641361;0;0;0
1107176;202305;2012-04-26 02:05:06.641361;0;0;0
1097252;202305;2006-05-31 22:38:54.641361;1;303340;2
1398383;202305;2021-03-13 12:46:56.641361;0;0;0
1101415;202305;2012-12-25 14:15:00.641361;0;0;0
1376418;202305;2018-06-03 22:49:01.641361;1;458958;4
1888663;202305;2015-01-03 04:16:06.641361;0;0;0
1360664;202305;2015-11-27 10:24:29.641361;1;757559;5
1633053;202305;2009-07-14 06:58:53.641361;1;135784;4
1277371;202305;2005-08-26 06:39:17.641361;0;0;0
1846336;202305;2015-05-07 07:18:44.641361;1;939415;5
1045562;202305;2023-08-24 00:11:17.641361;1;773813;3
1765180;202305;2018-03-29 18:46:55.641361;1;351886;4
1481742;202305;2004-08-06 19:03:18.641361;0;0;0
1562276;202305;2013-07-13 22:32:22.641361;0;0;0
1130890;202305;2011-07-12 16:45:03.641361;0;0;0
1967097;202305;2023-07-18 22:22:29.641361;1;980545;5
1396923;202305;2021-01-14 05:40:53.641361;1;188279;3
1082628;202305;2022-12-21 21:23:17.641361;1;295507;3
1578857;202305;2021-06-01 00:58:46.641361;1;256955;2
1307420;202305;2015-01-22 13:55:11.641361;1;966261;3
1869694;202305;2012-06-06 05:12:17.641361;0;0;0
1659177;202305;2015-05-12 05:07:04.641361;1;416953;2
1648565;202305;2020-02-09 06:46:34.641361;0;0;0
1928464;202305;2020-11-04 00:28:39.641361;0;0;0
1903566;202305;2021-11-29 16:15:55.641361;0;0;0
1379202;202305;2023-04-15 10:54:55.641361;0;0;0
1605398;202305;2007-03-07 13:56:09.641361;1;801921;2
1201630;202305;2007-12-25 23:45:55.641361;0;0;0
1738798;202305;2018-11-22 23:46:59.641361;1;974158;3
1072934;202305;2007-01-17 17:48:37.641361;0;0;0
1048051;202305;2017-03-11 09:56:17.641361;1;296775;3
1693385;202305;2008-09-27 08:41:13.641361;1;80531;3
1238969;202305;2004-11-14 20:52:54.641361;1;961071;2
1810621;202305;2009-12-03 23:21:47.641361;0;0;0
1303446;202305;2022-02-06 03:03:43.641361;0;0;0
1083668;202305;2008-07-17 05:20:31.641361;1;171702;4
1896866;202305;2010-01-23 23:23:14.641361;1;367289;4
1244099;202305;2011-02-15 08:23:28.641361;1;890963;4
1908574;202305;2019-04-19 20:52:01.641361;0;0;0
1105908;202305;2008-04-11 02:59:37.641361;0;0;0
1398592;202305;2005-09-26 23:53:14.641361;0;0;0
1291477;202305;2018-11-04 02:29:04.641361;1;203869;2
1475436;202305;2021-04-04 11:44:54.641361;1;347097;5
1666564;202305;2010-03-21 05:03:17.641361;1;527543;4
1874629;202305;2022-04-04 22:00:06.641361;1;183933;3
1382555;202305;2020-12-26 04:17:43.641361;1;593291;4
1170556;202305;2009-03-02 17:41:10.641361;0;0;0
1388163;202305;2023-01-09 11:40:50.641361;1;184232;5
1372529;202305;2018-08-21 02:30:45.641361;1;351680;2
1219685;202305;2017-12-31 04:35:15.641361;0;0;0
1702730;202305;2004-09-21 14:40:17.641361;0;0;0
1279947;202305;2014-07-04 10:39:00.641361;1;685242;4
1735912;202305;2008-05-29 19:47:16.641361;0;0;0
1982154;202305;2019-03-24 11:59:53.641361;1;447251;2
1716752;202305;2014-06-03 00:49:52.641361;0;0;0
1679515;202305;2013-08-19 18:12:33.641361;0;0;0
1074871;202305;2022-03-09 16:58:08.641361;0;0;0
1638721;202305;2015-05-19 00:37:17.641361;0;0;0
1665823;202305;2017-01-20 00:42:48.641361;1;73154;2
1179452;202305;2023-08-05 08:12:17.641361;0;0;0
1560087;202305;2010-01-20 20:26:07.641361;1;504568;2
1764545;202305;2009-03-23 06:28:36.641361;0;0;0
1256703;202305;2014-04-13 23:46:12.641361;1;552273;5
1171340;202305;2022-03-19 06:58:12.641361;1;341762;2
1484715;202305;2011-05-14 12:19:43.641361;1;123690;3
1397888;202305;2017-01-15 07:49:18.641361;1;113259;3
1283061;202305;2022-01-30 04:15:51.641361;1;317697;3
1970343;202305;2012-12-15 20:16:07.641361;0;0;0
1671089;202305;2020-06-21 17:30:42.641361;0;0;0
1721591;202305;2020-02-28 00:35:49.641361;1;836077;2
1584005;202305;2011-07-30 00:12:49.641361;1;949005;2
1230284;202305;2015-08-23 20:23:08.641361;0;0;0
1717871;202305;2009-01-05 11:42:43.641361;1;309553;2
1340036;202305;2009-12-30 15:09:49.641361;0;0;0
1883795;202305;2022-04-02 07:10:28.641361;0;0;0
1805636;202305;2020-07-13 14:34:05.641361;1;147304;2
1813695;202305;2004-09-28 14:29:34.641361;0;0;0
1058656;202305;2015-03-21 15:21:13.641361;0;0;0
1240175;202305;2018-07-29 04:23:58.641361;0;0;0
1861723;202305;2010-07-04 21:22:49.641361;1;233853;2
1033660;202305;2009-07-11 00:34:01.641361;1;795302;4
1844152;202305;2020-06-01 15:20:35.641361;0;0;0
1330777;202305;2006-09-09 19:03:25.641361;0;0;0
1420652;202305;2004-08-07 04:11:56.641361;1;458348;3
1280747;202305;2015-01-07 23:15:48.641361;0;0;0
1069404;202305;2010-10-17 21:17:18.641361;1;621892;3
1221232;202305;2011-03-10 23:05:51.641361;0;0;0
1957493;202305;2007-08-08 20:25:11.641361;1;43458;2
1988713;202305;2022-09-15 05:52:31.641361;0;0;0
1594732;202305;2020-01-05 18:04:21.641361;0;0;0
1918939;202305;2015-09-03 12:16:56.641361;0;0;0
1752788;202305;2007-08-19 14:55:50.641361;1;443341;5
1329964;202305;2006-06-27 23:19:00.641361;0;0;0
1222956;202305;2020-05-10 06:40:10.641361;0;0;0
1687278;202305;2009-09-24 21:08:24.641361;1;547022;4
1523482;202305;2006-09-06 08:44:00.641361;0;0;0
1414851;202305;2016-05-01 19:49:35.641361;0;0;0
1927658;202305;2023-06-08 12:00:31.641361;1;672914;4
1958973;202305;2012-02-06 13:08:08.641361;0;0;0
1674080;202305;2016-02-23 12:46:26.641361;0;0;0
1481142;202305;2004-11-21 03:29:32.641361;1;644856;4
1149812;202305;2010-12-18 14:31:31.641361;1;274769;2
1277747;202305;2013-10-01 22:04:02.641361;0;0;0
1146414;202305;2014-01-29 07:27:17.641361;0;0;0
1258608;202305;2018-11-28 18:03:55.641361;0;0;0
1781178;202305;2024-04-18 01:41:36.641361;0;0;0
1588638;202305;2014-10-24 06:47:41.641361;1;644572;4
1565159;202305;2016-11-26 21:11:08.641361;1;398501;2
1275505;202305;2018-02-17 04:40:50.641361;0;0;0
1783301;202305;2013-01-28 11:10:18.641361;0;0;0
1612983;202305;2023-07-02 19:28:12.641361;1;519272;4
1449246;202305;2022-10-26 01:48:47.641361;1;190470;4
1941436;202305;2011-04-21 05:28:07.641361;1;280125;3
1611879;202305;2007-01-17 09:21:47.641361;0;0;0
1418802;202305;2009-08-05 18:47:01.641361;1;32414;5
1379581;202305;2007-11-30 07:04:52.641361;0;0;0
1229975;202305;2011-10-10 09:23:30.641361;0;0;0
1145052;202305;2013-12-08 02:08:55.641361;1;140498;4
1534278;202305;2010-06-23 16:47:25.641361;1;384667;3
1517489;202305;2013-05-10 05:24:28.641361;1;49979;5
1095326;202305;2023-08-03 11:16:56.641361;1;313386;2
1792496;202305;2007-11-22 03:58:23.641361;1;475155;3
1049406;202305;2008-09-20 04:10:30.641361;1;676949;3
1902932;202305;2022-03-07 16:33:41.641361;0;0;0
1114976;202305;2024-05-23 11:20:47.641361;1;204751;3
1160266;202305;2017-06-09 15:27:25.641361;0;0;0
1657925;202305;2015-08-23 15:19:18.641361;1;286560;4
1167754;202305;2023-12-30 13:12:41.641361;0;0;0
1830556;202305;2013-11-03 22:30:49.641361;1;738739;2
1713537;202305;2020-07-07 20:17:55.641361;0;0;0
1442667;202305;2011-07-13 17:22:07.641361;1;585869;4
1625381;202305;2010-02-16 14:48:19.641361;0;0;0
1066614;202305;2004-07-01 17:48:07.641361;0;0;0
1403458;202305;2012-04-18 15:30:31.641361;0;0;0
1400157;202305;2011-10-10 09:59:06.641361;0;0;0
1624835;202305;2007-07-08 15:54:27.641361;0;0;0
1490786;202305;2009-05-24 02:02:51.641361;1;720706;3
1554817;202305;2009-04-14 20:02:25.641361;1;518448;4
1263627;202305;2010-01-06 20:12:30.641361;1;619639;3
1580100;202305;2020-08-02 09:52:15.641361;0;0;0
1902593;202305;2004-06-01 14:50:24.641361;0;0;0
1988211;202305;2015-05-30 20:29:12.641361;1;538485;3
1012039;202305;2007-01-21 06:12:44.641361;0;0;0
1713329;202305;2006-03-09 03:14:25.641361;0;0;0
1755732;202305;2009-01-25 19:34:22.641361;1;969533;5
1120117;202305;2021-10-26 19:14:51.641361;1;563107;2
1714826;202305;2019-05-15 19:34:00.641361;0;0;0
1927768;202305;2018-11-19 07:24:40.641361;1;546706;3
1563055;202305;2020-06-16 11:57:22.641361;0;0;0
1787353;202305;2015-07-16 11:24:40.641361;1;622535;5
1279787;202305;2014-09-14 14:44:34.641361;1;100296;3
1805935;202305;2021-06-07 23:53:49.641361;1;836566;5
1672098;202305;2008-05-26 06:15:06.641361;1;680383;3
1356700;202305;2012-08-07 18:31:14.641361;0;0;0
1116971;202305;2023-06-20 19:00:14.641361;0;0;0
1307758;202305;2017-10-15 15:35:41.641361;0;0;0
1455885;202305;2017-03-31 14:09:52.641361;0;0;0
1165841;202305;2017-07-11 17:58:03.641361;0;0;0
1475764;202305;2020-07-21 03:47:11.641361;0;0;0
1003403;202305;2016-06-27 05:35:18.641361;1;673446;4
1757169;202305;2015-01-06 23:47:46.641361;1;987858;2
1918399;202305;2022-03-03 13:30:37.641361;0;0;0
1754640;202305;2015-03-12 17:46:00.641361;1;336017;5
1276184;202305;2022-06-19 16:19:38.641361;1;496247;2
1524903;202305;2007-01-26 09:09:56.641361;0;0;0
1798976;202305;2011-09-08 19:10:40.641361;0;0;0
1187331;202305;2010-01-22 23:19:36.641361;1;260613;3
1532343;202305;2013-11-10 03:25:30.641361;0;0;0
1956960;202305;2009-04-09 06:01:19.641361;1;955561;4
1111580;202305;2019-04-15 10:05:11.641361;0;0;0
1912805;202305;2023-06-25 00:37:48.641361;1;7008;1
1655675;202305;2019-06-09 03:30:13.641361;0;0;0
1312943;202305;2021-01-31 05:17:25.641361;1;606302;2
1882555;202305;2012-12-07 03:23:18.641361;1;95047;2
1669988;202305;2008-07-01 20:07:33.641361;0;0;0
1532324;202305;2023-05-23 22:52:53.641361;0;0;0
1638552;202305;2019-03-23 16:18:17.641361;0;0;0
1208574;202305;2016-04-03 14:05:08.641361;1;528983;2
1160264;202305;2010-06-19 19:28:41.641361;1;454429;4
1392078;202305;2005-04-08 21:54:04.641361;1;532222;5
1799551;202305;2016-11-07 03:39:27.641361;1;623563;2
1169397;202305;2020-04-07 17:45:18.641361;1;991967;4
1565580;202305;2016-03-07 09:12:38.641361;1;887660;2
1999817;202305;2018-11-02 19:22:44.641361;0;0;0
1816450;202305;2011-09-07 07:33:56.641361;0;0;0
1967243;202305;2023-06-16 10:16:40.641361;0;0;0
1556117;202305;2010-11-28 00:24:38.641361;1;242831;3
1963111;202305;2017-06-03 13:34:33.641361;0;0;0
1000600;202305;2017-02-21 00:27:12.641361;1;333516;2
1628039;202305;2010-07-02 03:42:27.641361;0;0;0
1339903;202305;2004-10-09 04:23:01.641361;1;95863;5
1512341;202305;2011-01-27 07:35:47.641361;0;0;0
1020423;202305;2019-06-14 12:52:25.641361;1;761761;3
1117302;202305;2016-09-09 19:04:50.641361;1;279624;5
1974231;202305;2022-04-22 11:35:38.641361;0;0;0
1380613;202305;2011-01-15 13:00:04.641361;1;640444;2
1921407;202305;2004-08-07 07:48:35.641361;0;0;0
1872065;202305;2024-05-09 10:42:42.641361;0;0;0
1845965;202305;2014-12-20 22:50:28.641361;0;0;0
1322452;202305;2015-08-02 09:41:55.641361;0;0;0
1251084;202305;2007-08-12 02:09:22.641361;0;0;0
1060739;202305;2016-12-16 16:12:14.641361;0;0;0
1252573;202305;2013-01-16 04:10:31.641361;1;898745;4
1920660;202305;2021-07-08 01:10:01.641361;1;47005;5
1594917;202305;2004-11-07 00:58:14.641361;1;847801;3
1992949;202305;2013-09-12 14:55:52.641361;0;0;0
1082583;202305;2005-07-20 05:22:52.641361;1;452901;5
1089815;202305;2013-10-06 12:39:49.641361;0;0;0
1767461;202305;2020-09-12 01:26:47.641361;0;0;0
1509598;202305;2017-12-17 09:01:25.641361;0;0;0
1855663;202305;2005-11-26 08:04:43.641361;0;0;0
1072575;202305;2013-01-07 04:43:04.641361;1;496228;3
1797550;202305;2013-09-26 20:44:23.641361;0;0;0
1558583;202305;2006-05-10 17:49:35.641361;1;691299;4
1803036;202305;2023-11-17 08:48:55.641361;0;0;0
1131870;202305;2005-06-11 16:15:50.641361;0;0;0
1134629;202305;2020-06-05 13:32:49.641361;0;0;0
1691799;202305;2019-11-15 15:21:47.641361;1;815711;3
1498370;202305;2021-02-02 19:01:33.641361;0;0;0
1992843;202305;2010-04-28 02:25:05.641361;0;0;0
1576511;202305;2020-07-08 08:41:54.641361;0;0;0
1173149;202305;2022-12-21 20:58:15.641361;1;62069;4
1277933;202305;2007-12-11 14:47:57.641361;0;0;0
1553307;202305;2005-09-16 04:53:35.641361;0;0;0
1914813;202305;2016-12-24 22:58:34.641361;1;361870;2
1636060;202305;2005-05-22 22:10:11.641361;0;0;0
1443693;202305;2009-08-15 08:25:41.641361;1;284324;5
1222087;202305;2010-06-06 01:58:37.641361;1;853064;4
1974037;202305;2008-11-20 14:48:57.641361;0;0;0
1565493;202305;2007-03-24 20:36:48.641361;1;457388;5
1791953;202305;2018-09-07 19:36:20.641361;1;894433;4
1765389;202305;2008-06-21 17:37:47.641361;1;419517;2
1723379;202305;2006-04-26 02:10:26.641361;1;620267;5
1210923;202305;2019-06-30 15:51:00.641361;1;331402;3
1747582;202305;2006-07-13 02:30:18.641361;0;0;0
1326859;202305;2015-02-06 17:54:45.641361;0;0;0
1418374;202305;2007-09-22 22:23:51.641361;0;0;0
1704315;202305;2022-12-03 04:25:45.641361;1;818403;3
1681447;202305;2013-11-06 22:17:39.641361;1;372957;4
1391560;202305;2011-01-06 18:21:32.641361;1;670296;4
1459382;202305;2004-12-22 18:33:32.641361;1;689453;4
1943314;202305;2015-09-23 18:24:22.641361;1;371752;2
1542718;202305;2015-03-06 15:07:47.641361;1;784874;2
1473418;202305;2010-03-02 11:06:49.641361;1;377059;2
1126883;202305;2024-05-17 15:17:27.641361;0;0;0
1259948;202305;2016-11-14 05:29:10.641361;1;518174;4
1235613;202305;2021-12-23 09:44:50.641361;0;0;0
1067137;202305;2004-11-21 15:56:10.641361;0;0;0
1354509;202305;2018-02-16 00:15:55.641361;0;0;0
1022057;202305;2018-07-30 03:00:03.641361;0;0;0
1616887;202305;2006-07-02 15:20:56.641361;1;463880;3
1580829;202305;2006-08-14 18:45:44.641361;0;0;0
1241293;202305;2010-12-22 07:47:11.641361;1;818813;3
1617025;202305;2021-06-22 07:04:25.641361;1;673673;5
1230915;202305;2009-06-05 18:57:21.641361;0;0;0
1007541;202305;2013-06-25 04:28:22.641361;1;428651;3
1074442;202305;2007-04-08 01:51:01.641361;0;0;0
1742226;202305;2010-04-13 08:45:28.641361;0;0;0
1661760;202305;2019-06-30 22:04:27.641361;1;625339;3
1061734;202305;2005-12-03 16:21:52.641361;1;478145;3
1240063;202305;2013-10-13 15:52:36.641361;1;164804;4
1070675;202305;2011-03-03 16:50:30.641361;0;0;0
1949402;202305;2021-08-10 06:15:55.641361;0;0;0
1032939;202305;2018-05-02 13:13:42.641361;1;909512;4
1901394;202305;2010-04-18 02:59:19.641361;1;690682;4
1346480;202305;2004-07-08 14:55:04.641361;0;0;0
1074300;202305;2014-12-30 13:38:33.641361;0;0;0
1539132;202305;2013-09-21 18:14:47.641361;0;0;0
1249566;202305;2023-06-25 22:33:31.641361;1;338493;3
1292005;202305;2016-05-04 17:01:08.641361;1;766608;3
1701475;202305;2008-05-31 10:56:55.641361;0;0;0
1508994;202305;2016-01-10 23:22:51.641361;1;814292;5
1224644;202305;2020-04-09 22:22:04.641361;1;573087;2
1565428;202305;2023-09-28 13:29:08.641361;0;0;0
1138740;202305;2007-05-04 12:06:45.641361;1;563039;3
1758491;202305;2023-09-03 21:44:27.641361;0;0;0
1980958;202305;2020-02-29 13:56:31.641361;1;867731;5
1925246;202305;2007-05-30 04:32:14.641361;0;0;0
1598783;202305;2008-05-13 09:36:24.641361;1;368489;2
1604202;202305;2007-06-29 00:17:42.641361;1;918085;2
1495632;202305;2010-08-14 14:14:32.641361;1;985191;4
1254802;202305;2007-05-08 12:16:40.641361;1;433557;2
1822734;202305;2010-09-22 20:07:46.641361;1;100935;2
1495949;202305;2015-03-19 07:39:26.641361;1;218773;2
1846722;202305;2005-02-03 10:27:57.641361;1;738359;5
1426834;202305;2010-03-03 23:35:24.641361;0;0;0
1199660;202305;2004-10-06 06:40:24.641361;0;0;0
1098908;202305;2011-10-23 20:49:18.641361;0;0;0
1101640;202305;2017-02-25 01:00:05.641361;1;529141;3
1690994;202305;2020-01-27 13:40:35.641361;1;558549;3
1451990;202305;2007-03-05 14:24:03.641361;1;941486;5
1371508;202305;2012-10-20 19:55:49.641361;1;267026;5
1444155;202305;2014-11-18 12:51:37.641361;1;795696;2
1431072;202305;2010-11-29 06:50:40.641361;1;105746;2
1489711;202305;2008-12-04 02:54:32.641361;0;0;0
1905799;202305;2014-12-22 03:35:00.641361;0;0;0
1764492;202305;2006-03-23 09:05:03.641361;0;0;0
1056803;202305;2017-04-25 10:57:34.641361;1;517364;3
1706074;202305;2014-03-06 05:07:38.641361;0;0;0
1685198;202305;2010-06-19 16:58:48.641361;0;0;0
1677569;202305;2013-11-25 09:17:00.641361;0;0;0
1103199;202305;2009-03-09 16:54:59.641361;0;0;0
1063557;202305;2023-08-20 14:56:25.641361;1;290869;2
1422180;202305;2015-02-22 22:58:20.641361;1;922315;3
1763588;202305;2018-06-30 08:22:49.641361;1;373256;5
1355785;202305;2012-02-05 16:31:01.641361;0;0;0
1839483;202305;2010-10-24 23:33:17.641361;1;529941;2
1903530;202305;2013-09-09 18:48:19.641361;0;0;0
1114577;202305;2011-03-10 10:16:28.641361;1;21998;4
1260736;202305;2010-06-08 14:56:40.641361;0;0;0
1200897;202305;2014-06-11 20:12:25.641361;0;0;0
1199449;202305;2013-03-26 16:34:46.641361;0;0;0
1562337;202305;2019-05-14 16:30:56.641361;0;0;0
1470406;202305;2013-05-30 04:52:16.641361;0;0;0
1146992;202305;2007-07-22 00:10:42.641361;0;0;0
1442375;202305;2021-01-28 15:17:52.641361;0;0;0
1192402;202305;2016-06-29 05:44:53.641361;0;0;0
1292076;202305;2024-02-06 08:03:48.641361;1;156683;5
1485101;202305;2016-10-12 09:04:10.641361;1;911985;3
1261942;202305;2016-04-12 00:31:02.641361;0;0;0
1916965;202305;2022-03-16 16:46:55.641361;0;0;0
1968115;202305;2019-09-16 21:26:51.641361;1;990602;2
1079047;202305;2010-03-18 03:15:05.641361;0;0;0
1464657;202305;2005-08-29 00:40:57.641361;0;0;0
1847273;202305;2024-04-27 10:45:48.641361;0;0;0
1903190;202305;2017-07-13 14:57:23.641361;0;0;0
1897547;202305;2009-09-15 13:48:09.641361;0;0;0
1577058;202305;2022-09-17 22:40:59.641361;0;0;0
1102665;202305;2023-10-05 05:57:51.641361;0;0;0
1053046;202305;2011-07-30 13:50:06.641361;1;53030;4
1683824;202305;2019-03-04 07:01:33.641361;1;817796;4
1566848;202305;2016-03-18 22:35:05.641361;0;0;0
1876639;202305;2014-03-26 06:03:29.641361;1;126578;5
1015475;202305;2011-06-20 14:40:24.641361;0;0;0
1097794;202305;2016-01-20 00:42:56.641361;0;0;0
1971367;202305;2021-07-20 03:02:51.641361;1;477536;4
1790171;202305;2023-03-06 17:39:34.641361;0;0;0
1889922;202305;2013-07-23 22:42:19.641361;1;750851;5
1247862;202305;2007-07-01 10:41:13.641361;0;0;0
1174390;202305;2021-11-15 06:40:51.641361;0;0;0
1426157;202305;2011-07-31 07:29:22.641361;0;0;0
1509232;202305;2013-03-12 12:29:25.641361;0;0;0
1504741;202305;2011-11-01 22:16:30.641361;1;573674;4
1224131;202305;2020-04-27 18:38:52.641361;0;0;0
1906652;202305;2013-04-14 05:32:00.641361;1;655766;5
1420522;202305;2005-06-24 08:57:14.641361;1;495495;2
1946280;202305;2008-05-01 10:13:55.641361;1;675360;4
1061484;202305;2021-12-31 23:21:30.641361;1;809168;2
1172635;202305;2010-10-02 08:46:58.641361;1;874042;4
1397383;202305;2020-07-30 06:03:35.641361;1;653187;2
1002261;202305;2009-03-02 02:44:27.641361;1;643454;4
1409387;202305;2020-04-22 07:01:01.641361;1;686370;5
1278086;202305;2024-05-17 07:19:09.641361;0;0;0
1971525;202305;2015-05-26 13:00:54.641361;0;0;0
1822158;202305;2017-01-28 02:51:51.641361;1;540985;4
1823268;202305;2023-08-04 19:59:26.641361;0;0;0
1477111;202305;2017-04-08 01:18:15.641361;1;99902;5
1299106;202305;2005-07-24 05:18:01.641361;1;728136;5
1443556;202305;2015-05-18 20:25:01.641361;1;284207;5
1730430;202305;2007-12-20 15:14:30.641361;1;737568;2
1765991;202305;2016-08-14 14:34:27.641361;1;918558;5
1821415;202305;2004-09-04 16:58:08.641361;1;517906;2
1582766;202305;2009-10-23 10:23:23.641361;0;0;0
1694023;202305;2018-09-30 14:58:10.641361;1;398531;5
1753306;202305;2020-08-02 19:23:34.641361;1;718500;2
1510312;202305;2015-10-19 05:05:36.641361;0;0;0
1162317;202305;2015-11-12 13:29:44.641361;0;0;0
1199123;202305;2007-10-26 21:19:02.641361;1;680926;5
1311121;202305;2010-10-10 21:23:32.641361;1;589427;5
1228276;202305;2016-08-03 16:13:16.641361;0;0;0
1061325;202305;2014-10-30 19:28:25.641361;0;0;0
1607315;202305;2009-12-12 01:59:17.641361;1;489904;2
1771477;202305;2020-04-17 06:01:51.641361;0;0;0
1568533;202305;2023-01-05 16:07:55.641361;1;952851;2
1063919;202305;2010-09-29 01:48:25.641361;0;0;0
1784310;202305;2005-02-23 20:23:20.641361;0;0;0
1328839;202305;2019-05-07 08:39:25.641361;1;155026;4
1059943;202305;2019-12-10 01:26:04.641361;0;0;0
1052579;202305;2024-01-03 09:31:13.641361;0;0;0
1612555;202305;2019-03-18 03:36:38.641361;0;0;0
1499949;202305;2017-12-30 07:03:30.641361;0;0;0
1527277;202305;2020-07-09 21:34:53.641361;0;0;0
1964048;202305;2012-09-11 18:22:35.641361;0;0;0
1894142;202305;2013-01-01 10:34:02.641361;0;0;0
1556927;202305;2017-02-08 16:51:09.641361;1;263161;5
1165081;202305;2015-11-27 13:19:33.641361;1;686067;3
1059643;202305;2020-10-29 13:36:59.641361;0;0;0
1532497;202305;2018-01-21 21:47:02.641361;1;482640;3
1084003;202305;2014-08-15 23:22:57.641361;1;13171;1
1892698;202305;2005-10-10 06:08:19.641361;0;0;0
1194852;202305;2012-05-19 08:48:53.641361;0;0;0
1071850;202305;2021-08-28 20:08:42.641361;0;0;0
1623940;202305;2008-01-29 22:18:32.641361;1;543605;5
1071263;202305;2018-09-25 09:10:13.641361;1;456861;3
1708012;202305;2018-11-25 09:06:37.641361;1;868974;3
1903683;202305;2013-07-29 01:14:59.641361;1;266477;3
1246630;202305;2024-01-22 07:42:43.641361;0;0;0
1423390;202305;2018-01-16 21:35:25.641361;0;0;0
1125711;202305;2005-05-19 10:07:18.641361;0;0;0
1987336;202305;2009-12-27 23:51:30.641361;0;0;0
1933534;202305;2021-11-02 00:06:24.641361;0;0;0
1597348;202305;2010-01-26 07:23:16.641361;1;19181;1
1258176;202305;2014-08-21 01:30:38.641361;0;0;0
1607041;202305;2022-03-29 15:47:08.641361;1;769288;2
1623399;202305;2011-02-28 22:50:55.641361;1;623458;4
1041673;202305;2023-09-26 06:18:34.641361;1;759146;5
1649469;202305;2009-02-26 19:22:53.641361;0;0;0
1085966;202305;2008-10-29 18:39:24.641361;1;462798;3
1439590;202305;2015-09-29 18:12:17.641361;0;0;0
1689306;202305;2006-03-29 03:42:46.641361;1;789435;2
1612025;202305;2007-06-26 23:39:23.641361;0;0;0
1592684;202305;2014-12-07 01:38:07.641361;0;0;0
1548178;202305;2009-03-22 13:34:47.641361;0;0;0
1331738;202305;2016-03-08 18:17:06.641361;1;273167;5
1980111;202305;2020-01-07 05:50:45.641361;1;513190;4
1273433;202305;2017-11-18 18:58:49.641361;1;138638;2
1214182;202305;2010-01-13 08:24:21.641361;0;0;0
1702259;202305;2020-01-30 12:51:02.641361;1;228860;5
1750982;202305;2004-06-09 00:42:19.641361;1;20687;4
1329446;202305;2009-06-05 12:07:02.641361;1;581391;3
1250281;202305;2011-03-25 02:47:06.641361;0;0;0
1278518;202305;2010-04-06 22:37:11.641361;0;0;0
1415012;202305;2014-08-29 18:09:55.641361;0;0;0
