account;period;creation_date;buy;amount;times
1162317;202306;2015-11-12 13:29:44.641361;0;0;0
1199123;202306;2007-10-26 21:19:02.641361;0;0;0
1311121;202306;2010-10-10 21:23:32.641361;1;13812;1
1228276;202306;2016-08-03 16:13:16.641361;1;463991;4
1061325;202306;2014-10-30 19:28:25.641361;1;942537;4
1607315;202306;2009-12-12 01:59:17.641361;1;292675;4
1771477;202306;2020-04-17 06:01:51.641361;0;0;0
1568533;202306;2023-01-05 16:07:55.641361;1;870202;3
1063919;202306;2010-09-29 01:48:25.641361;1;277257;3
1784310;202306;2005-02-23 20:23:20.641361;1;572479;5
1328839;202306;2019-05-07 08:39:25.641361;0;0;0
1059943;202306;2019-12-10 01:26:04.641361;1;733263;4
1052579;202306;2024-01-03 09:31:13.641361;0;0;0
1612555;202306;2019-03-18 03:36:38.641361;0;0;0
1499949;202306;2017-12-30 07:03:30.641361;0;0;0
1527277;202306;2020-07-09 21:34:53.641361;1;827093;4
1964048;202306;2012-09-11 18:22:35.641361;0;0;0
1894142;202306;2013-01-01 10:34:02.641361;0;0;0
1556927;202306;2017-02-08 16:51:09.641361;0;0;0
1165081;202306;2015-11-27 13:19:33.641361;0;0;0
1059643;202306;2020-10-29 13:36:59.641361;1;650126;4
1532497;202306;2018-01-21 21:47:02.641361;0;0;0
1084003;202306;2014-08-15 23:22:57.641361;1;288443;3
1892698;202306;2005-10-10 06:08:19.641361;1;243277;3
1194852;202306;2012-05-19 08:48:53.641361;0;0;0
1071850;202306;2021-08-28 20:08:42.641361;1;39391;2
1623940;202306;2008-01-29 22:18:32.641361;0;0;0
1071263;202306;2018-09-25 09:10:13.641361;1;594994;3
1708012;202306;2018-11-25 09:06:37.641361;0;0;0
1903683;202306;2013-07-29 01:14:59.641361;0;0;0
1246630;202306;2024-01-22 07:42:43.641361;0;0;0
1423390;202306;2018-01-16 21:35:25.641361;1;712071;4
1125711;202306;2005-05-19 10:07:18.641361;1;781727;5
1987336;202306;2009-12-27 23:51:30.641361;0;0;0
1933534;202306;2021-11-02 00:06:24.641361;0;0;0
1597348;202306;2010-01-26 07:23:16.641361;0;0;0
1258176;202306;2014-08-21 01:30:38.641361;0;0;0
1607041;202306;2022-03-29 15:47:08.641361;1;551405;3
1623399;202306;2011-02-28 22:50:55.641361;0;0;0
1041673;202306;2023-09-26 06:18:34.641361;1;553447;3
1649469;202306;2009-02-26 19:22:53.641361;1;150242;3
1085966;202306;2008-10-29 18:39:24.641361;1;371263;4
1439590;202306;2015-09-29 18:12:17.641361;0;0;0
1689306;202306;2006-03-29 03:42:46.641361;0;0;0
1612025;202306;2007-06-26 23:39:23.641361;0;0;0
1592684;202306;2014-12-07 01:38:07.641361;0;0;0
1548178;202306;2009-03-22 13:34:47.641361;1;286617;5
1331738;202306;2016-03-08 18:17:06.641361;1;872481;4
1980111;202306;2020-01-07 05:50:45.641361;1;217258;4
1273433;202306;2017-11-18 18:58:49.641361;1;590874;5
1214182;202306;2010-01-13 08:24:21.641361;0;0;0
1702259;202306;2020-01-30 12:51:02.641361;0;0;0
1750982;202306;2004-06-09 00:42:19.641361;0;0;0
1329446;202306;2009-06-05 12:07:02.641361;1;157627;5
1250281;202306;2011-03-25 02:47:06.641361;0;0;0
1278518;202306;2010-04-06 22:37:11.641361;1;707367;3
1415012;202306;2014-08-29 18:09:55.641361;0;0;0
