account;period;creation_date;buy;amount;times
1810621;202301;2009-12-03 23:21:47.641361;0;0;0
1303446;202301;2022-02-06 03:03:43.641361;0;0;0
1083668;202301;2008-07-17 05:20:31.641361;1;630152;2
1896866;202301;2010-01-23 23:23:14.641361;0;0;0
1244099;202301;2011-02-15 08:23:28.641361;1;180019;5
1908574;202301;2019-04-19 20:52:01.641361;1;707681;4
1105908;202301;2008-04-11 02:59:37.641361;0;0;0
1398592;202301;2005-09-26 23:53:14.641361;1;750079;4
1291477;202301;2018-11-04 02:29:04.641361;0;0;0
1475436;202301;2021-04-04 11:44:54.641361;0;0;0
1666564;202301;2010-03-21 05:03:17.641361;1;381624;4
1874629;202301;2022-04-04 22:00:06.641361;1;496834;4
1382555;202301;2020-12-26 04:17:43.641361;0;0;0
1170556;202301;2009-03-02 17:41:10.641361;0;0;0
1388163;202301;2023-01-09 11:40:50.641361;0;0;0
1372529;202301;2018-08-21 02:30:45.641361;0;0;0
1219685;202301;2017-12-31 04:35:15.641361;1;437883;3
1702730;202301;2004-09-21 14:40:17.641361;1;194947;5
1279947;202301;2014-07-04 10:39:00.641361;0;0;0
1735912;202301;2008-05-29 19:47:16.641361;0;0;0
1982154;202301;2019-03-24 11:59:53.641361;0;0;0
1716752;202301;2014-06-03 00:49:52.641361;0;0;0
1679515;202301;2013-08-19 18:12:33.641361;1;415174;5
1074871;202301;2022-03-09 16:58:08.641361;0;0;0
1638721;202301;2015-05-19 00:37:17.641361;0;0;0
1665823;202301;2017-01-20 00:42:48.641361;0;0;0
1179452;202301;2023-08-05 08:12:17.641361;1;119350;5
1560087;202301;2010-01-20 20:26:07.641361;1;346579;2
1764545;202301;2009-03-23 06:28:36.641361;1;948775;3
1256703;202301;2014-04-13 23:46:12.641361;0;0;0
1171340;202301;2022-03-19 06:58:12.641361;0;0;0
1484715;202301;2011-05-14 12:19:43.641361;1;912226;4
1397888;202301;2017-01-15 07:49:18.641361;1;721309;4
1283061;202301;2022-01-30 04:15:51.641361;0;0;0
1970343;202301;2012-12-15 20:16:07.641361;1;670757;3
1671089;202301;2020-06-21 17:30:42.641361;0;0;0
1721591;202301;2020-02-28 00:35:49.641361;1;512814;4
1584005;202301;2011-07-30 00:12:49.641361;0;0;0
1230284;202301;2015-08-23 20:23:08.641361;0;0;0
1717871;202301;2009-01-05 11:42:43.641361;0;0;0
1340036;202301;2009-12-30 15:09:49.641361;1;847487;5
1883795;202301;2022-04-02 07:10:28.641361;1;145541;2
1805636;202301;2020-07-13 14:34:05.641361;0;0;0
1813695;202301;2004-09-28 14:29:34.641361;0;0;0
1058656;202301;2015-03-21 15:21:13.641361;1;454584;3
1240175;202301;2018-07-29 04:23:58.641361;1;795018;2
1861723;202301;2010-07-04 21:22:49.641361;1;560914;5
1033660;202301;2009-07-11 00:34:01.641361;1;161809;4
1844152;202301;2020-06-01 15:20:35.641361;1;418844;4
1330777;202301;2006-09-09 19:03:25.641361;0;0;0
1420652;202301;2004-08-07 04:11:56.641361;0;0;0
1280747;202301;2015-01-07 23:15:48.641361;0;0;0
1069404;202301;2010-10-17 21:17:18.641361;0;0;0
1221232;202301;2011-03-10 23:05:51.641361;0;0;0
1957493;202301;2007-08-08 20:25:11.641361;0;0;0
1988713;202301;2022-09-15 05:52:31.641361;1;379995;2
1594732;202301;2020-01-05 18:04:21.641361;1;253841;3
1918939;202301;2015-09-03 12:16:56.641361;1;138054;2
1752788;202301;2007-08-19 14:55:50.641361;0;0;0
1329964;202301;2006-06-27 23:19:00.641361;0;0;0
1222956;202301;2020-05-10 06:40:10.641361;0;0;0
1687278;202301;2009-09-24 21:08:24.641361;0;0;0
1523482;202301;2006-09-06 08:44:00.641361;0;0;0
1414851;202301;2016-05-01 19:49:35.641361;1;284599;5
1927658;202301;2023-06-08 12:00:31.641361;0;0;0
1958973;202301;2012-02-06 13:08:08.641361;1;26930;3
1674080;202301;2016-02-23 12:46:26.641361;0;0;0
1481142;202301;2004-11-21 03:29:32.641361;0;0;0
1149812;202301;2010-12-18 14:31:31.641361;1;119521;5
1277747;202301;2013-10-01 22:04:02.641361;1;896720;4
1146414;202301;2014-01-29 07:27:17.641361;0;0;0
1258608;202301;2018-11-28 18:03:55.641361;1;113029;5
1781178;202301;2024-04-18 01:41:36.641361;1;692571;3
1588638;202301;2014-10-24 06:47:41.641361;0;0;0
1565159;202301;2016-11-26 21:11:08.641361;1;742518;3
1275505;202301;2018-02-17 04:40:50.641361;1;836706;2
1783301;202301;2013-01-28 11:10:18.641361;1;726294;4
1612983;202301;2023-07-02 19:28:12.641361;0;0;0
1449246;202301;2022-10-26 01:48:47.641361;0;0;0
1941436;202301;2011-04-21 05:28:07.641361;1;318718;5
1611879;202301;2007-01-17 09:21:47.641361;1;96226;2
1418802;202301;2009-08-05 18:47:01.641361;1;59161;2
1379581;202301;2007-11-30 07:04:52.641361;0;0;0
1229975;202301;2011-10-10 09:23:30.641361;1;63435;3
1145052;202301;2013-12-08 02:08:55.641361;0;0;0
1534278;202301;2010-06-23 16:47:25.641361;0;0;0
1517489;202301;2013-05-10 05:24:28.641361;0;0;0
1095326;202301;2023-08-03 11:16:56.641361;1;72894;3
1792496;202301;2007-11-22 03:58:23.641361;1;389356;5
1049406;202301;2008-09-20 04:10:30.641361;1;798441;3
1902932;202301;2022-03-07 16:33:41.641361;1;110592;2
1114976;202301;2024-05-23 11:20:47.641361;1;978773;5
1160266;202301;2017-06-09 15:27:25.641361;1;358104;4
1657925;202301;2015-08-23 15:19:18.641361;0;0;0
1167754;202301;2023-12-30 13:12:41.641361;0;0;0
1830556;202301;2013-11-03 22:30:49.641361;0;0;0
1713537;202301;2020-07-07 20:17:55.641361;0;0;0
1442667;202301;2011-07-13 17:22:07.641361;1;614963;3
1625381;202301;2010-02-16 14:48:19.641361;1;776258;3
1066614;202301;2004-07-01 17:48:07.641361;0;0;0
1403458;202301;2012-04-18 15:30:31.641361;0;0;0
1400157;202301;2011-10-10 09:59:06.641361;0;0;0
1624835;202301;2007-07-08 15:54:27.641361;0;0;0
1490786;202301;2009-05-24 02:02:51.641361;0;0;0
1554817;202301;2009-04-14 20:02:25.641361;1;830487;4
1263627;202301;2010-01-06 20:12:30.641361;1;859594;3
1580100;202301;2020-08-02 09:52:15.641361;1;898568;4
1902593;202301;2004-06-01 14:50:24.641361;0;0;0
1988211;202301;2015-05-30 20:29:12.641361;0;0;0
1012039;202301;2007-01-21 06:12:44.641361;1;184082;4
1713329;202301;2006-03-09 03:14:25.641361;0;0;0
1755732;202301;2009-01-25 19:34:22.641361;1;522484;2
1120117;202301;2021-10-26 19:14:51.641361;1;871855;4
1714826;202301;2019-05-15 19:34:00.641361;1;683644;3
1927768;202301;2018-11-19 07:24:40.641361;1;53572;3
1563055;202301;2020-06-16 11:57:22.641361;0;0;0
1787353;202301;2015-07-16 11:24:40.641361;0;0;0
1279787;202301;2014-09-14 14:44:34.641361;0;0;0
1805935;202301;2021-06-07 23:53:49.641361;1;215006;5
1672098;202301;2008-05-26 06:15:06.641361;0;0;0
1356700;202301;2012-08-07 18:31:14.641361;0;0;0
1116971;202301;2023-06-20 19:00:14.641361;0;0;0
1307758;202301;2017-10-15 15:35:41.641361;1;69231;2
1455885;202301;2017-03-31 14:09:52.641361;1;966244;3
1165841;202301;2017-07-11 17:58:03.641361;1;367353;4
1475764;202301;2020-07-21 03:47:11.641361;1;546229;2
1003403;202301;2016-06-27 05:35:18.641361;1;571911;4
1757169;202301;2015-01-06 23:47:46.641361;0;0;0
1918399;202301;2022-03-03 13:30:37.641361;0;0;0
1754640;202301;2015-03-12 17:46:00.641361;0;0;0
1276184;202301;2022-06-19 16:19:38.641361;0;0;0
1524903;202301;2007-01-26 09:09:56.641361;0;0;0
1798976;202301;2011-09-08 19:10:40.641361;1;493151;4
1187331;202301;2010-01-22 23:19:36.641361;1;697864;2
1532343;202301;2013-11-10 03:25:30.641361;0;0;0
1956960;202301;2009-04-09 06:01:19.641361;0;0;0
1111580;202301;2019-04-15 10:05:11.641361;0;0;0
1912805;202301;2023-06-25 00:37:48.641361;1;309327;2
1655675;202301;2019-06-09 03:30:13.641361;0;0;0
1312943;202301;2021-01-31 05:17:25.641361;0;0;0
1882555;202301;2012-12-07 03:23:18.641361;1;110303;5
1669988;202301;2008-07-01 20:07:33.641361;0;0;0
1532324;202301;2023-05-23 22:52:53.641361;1;987319;3
1638552;202301;2019-03-23 16:18:17.641361;1;875859;4
1208574;202301;2016-04-03 14:05:08.641361;1;153033;3
1160264;202301;2010-06-19 19:28:41.641361;1;976993;4
1392078;202301;2005-04-08 21:54:04.641361;1;717805;2
1799551;202301;2016-11-07 03:39:27.641361;0;0;0
1169397;202301;2020-04-07 17:45:18.641361;1;864357;5
1565580;202301;2016-03-07 09:12:38.641361;0;0;0
1999817;202301;2018-11-02 19:22:44.641361;1;659603;4
1816450;202301;2011-09-07 07:33:56.641361;1;275535;2
1967243;202301;2023-06-16 10:16:40.641361;0;0;0
1556117;202301;2010-11-28 00:24:38.641361;1;221786;3
1963111;202301;2017-06-03 13:34:33.641361;1;630520;4
1000600;202301;2017-02-21 00:27:12.641361;1;45318;4
1628039;202301;2010-07-02 03:42:27.641361;0;0;0
1339903;202301;2004-10-09 04:23:01.641361;0;0;0
1512341;202301;2011-01-27 07:35:47.641361;1;258389;2
1020423;202301;2019-06-14 12:52:25.641361;1;124236;2
1117302;202301;2016-09-09 19:04:50.641361;1;133516;2
1974231;202301;2022-04-22 11:35:38.641361;1;260755;4
1380613;202301;2011-01-15 13:00:04.641361;1;945937;3
1921407;202301;2004-08-07 07:48:35.641361;0;0;0
1872065;202301;2024-05-09 10:42:42.641361;1;546484;4
1845965;202301;2014-12-20 22:50:28.641361;1;771719;4
1322452;202301;2015-08-02 09:41:55.641361;1;83289;2
1251084;202301;2007-08-12 02:09:22.641361;1;279942;2
1060739;202301;2016-12-16 16:12:14.641361;0;0;0
1252573;202301;2013-01-16 04:10:31.641361;0;0;0
1920660;202301;2021-07-08 01:10:01.641361;0;0;0
1594917;202301;2004-11-07 00:58:14.641361;1;86505;3
1992949;202301;2013-09-12 14:55:52.641361;1;263963;2
1082583;202301;2005-07-20 05:22:52.641361;0;0;0
1089815;202301;2013-10-06 12:39:49.641361;1;465172;5
1767461;202301;2020-09-12 01:26:47.641361;1;659073;4
1509598;202301;2017-12-17 09:01:25.641361;0;0;0
1855663;202301;2005-11-26 08:04:43.641361;1;662856;3
1072575;202301;2013-01-07 04:43:04.641361;1;140314;3
1797550;202301;2013-09-26 20:44:23.641361;0;0;0
1558583;202301;2006-05-10 17:49:35.641361;0;0;0
1803036;202301;2023-11-17 08:48:55.641361;1;762381;2
1131870;202301;2005-06-11 16:15:50.641361;0;0;0
1134629;202301;2020-06-05 13:32:49.641361;0;0;0
1691799;202301;2019-11-15 15:21:47.641361;0;0;0
1498370;202301;2021-02-02 19:01:33.641361;1;945624;3
1992843;202301;2010-04-28 02:25:05.641361;1;744229;2
1576511;202301;2020-07-08 08:41:54.641361;1;618342;3
1173149;202301;2022-12-21 20:58:15.641361;0;0;0
1277933;202301;2007-12-11 14:47:57.641361;1;853383;4
1553307;202301;2005-09-16 04:53:35.641361;1;187898;5
1914813;202301;2016-12-24 22:58:34.641361;1;522682;3
1636060;202301;2005-05-22 22:10:11.641361;0;0;0
1443693;202301;2009-08-15 08:25:41.641361;1;43835;4
1222087;202301;2010-06-06 01:58:37.641361;0;0;0
1974037;202301;2008-11-20 14:48:57.641361;1;309849;2
1565493;202301;2007-03-24 20:36:48.641361;1;425172;5
1791953;202301;2018-09-07 19:36:20.641361;1;92813;4
1765389;202301;2008-06-21 17:37:47.641361;0;0;0
1723379;202301;2006-04-26 02:10:26.641361;0;0;0
1210923;202301;2019-06-30 15:51:00.641361;1;164202;4
1747582;202301;2006-07-13 02:30:18.641361;0;0;0
1326859;202301;2015-02-06 17:54:45.641361;0;0;0
1418374;202301;2007-09-22 22:23:51.641361;0;0;0
1704315;202301;2022-12-03 04:25:45.641361;1;102756;3
1681447;202301;2013-11-06 22:17:39.641361;0;0;0
1391560;202301;2011-01-06 18:21:32.641361;1;380958;5
1459382;202301;2004-12-22 18:33:32.641361;1;657884;5
1943314;202301;2015-09-23 18:24:22.641361;0;0;0
1542718;202301;2015-03-06 15:07:47.641361;1;285026;4
1473418;202301;2010-03-02 11:06:49.641361;0;0;0
1126883;202301;2024-05-17 15:17:27.641361;1;248756;5
1259948;202301;2016-11-14 05:29:10.641361;0;0;0
1235613;202301;2021-12-23 09:44:50.641361;0;0;0
1067137;202301;2004-11-21 15:56:10.641361;1;287794;4
1354509;202301;2018-02-16 00:15:55.641361;1;227574;4
1022057;202301;2018-07-30 03:00:03.641361;0;0;0
1616887;202301;2006-07-02 15:20:56.641361;1;509455;3
1580829;202301;2006-08-14 18:45:44.641361;1;482458;5
1241293;202301;2010-12-22 07:47:11.641361;0;0;0
1617025;202301;2021-06-22 07:04:25.641361;1;995039;3
1230915;202301;2009-06-05 18:57:21.641361;1;603886;5
1007541;202301;2013-06-25 04:28:22.641361;1;826412;4
1074442;202301;2007-04-08 01:51:01.641361;1;449921;2
1742226;202301;2010-04-13 08:45:28.641361;0;0;0
1661760;202301;2019-06-30 22:04:27.641361;0;0;0
1061734;202301;2005-12-03 16:21:52.641361;1;746413;3
1240063;202301;2013-10-13 15:52:36.641361;1;595130;3
1070675;202301;2011-03-03 16:50:30.641361;1;563960;5
1949402;202301;2021-08-10 06:15:55.641361;0;0;0
1032939;202301;2018-05-02 13:13:42.641361;1;25789;4
1901394;202301;2010-04-18 02:59:19.641361;1;338390;3
1346480;202301;2004-07-08 14:55:04.641361;0;0;0
1074300;202301;2014-12-30 13:38:33.641361;1;701071;3
1539132;202301;2013-09-21 18:14:47.641361;1;85556;4
1249566;202301;2023-06-25 22:33:31.641361;0;0;0
1292005;202301;2016-05-04 17:01:08.641361;1;984542;2
1701475;202301;2008-05-31 10:56:55.641361;0;0;0
1508994;202301;2016-01-10 23:22:51.641361;0;0;0
1224644;202301;2020-04-09 22:22:04.641361;1;308354;3
1565428;202301;2023-09-28 13:29:08.641361;0;0;0
1138740;202301;2007-05-04 12:06:45.641361;0;0;0
1758491;202301;2023-09-03 21:44:27.641361;1;318525;3
1980958;202301;2020-02-29 13:56:31.641361;1;847617;5
1925246;202301;2007-05-30 04:32:14.641361;0;0;0
1598783;202301;2008-05-13 09:36:24.641361;1;374893;2
1604202;202301;2007-06-29 00:17:42.641361;1;720279;4
1495632;202301;2010-08-14 14:14:32.641361;1;102909;4
1254802;202301;2007-05-08 12:16:40.641361;1;54594;3
1822734;202301;2010-09-22 20:07:46.641361;1;713811;4
1495949;202301;2015-03-19 07:39:26.641361;1;918471;4
1846722;202301;2005-02-03 10:27:57.641361;0;0;0
1426834;202301;2010-03-03 23:35:24.641361;0;0;0
1199660;202301;2004-10-06 06:40:24.641361;1;319207;2
1098908;202301;2011-10-23 20:49:18.641361;0;0;0
1101640;202301;2017-02-25 01:00:05.641361;1;610830;4
1690994;202301;2020-01-27 13:40:35.641361;0;0;0
1451990;202301;2007-03-05 14:24:03.641361;1;409382;2
1371508;202301;2012-10-20 19:55:49.641361;1;256605;4
1444155;202301;2014-11-18 12:51:37.641361;1;541267;2
1431072;202301;2010-11-29 06:50:40.641361;1;407029;5
1489711;202301;2008-12-04 02:54:32.641361;0;0;0
1905799;202301;2014-12-22 03:35:00.641361;0;0;0
1764492;202301;2006-03-23 09:05:03.641361;1;40620;2
1056803;202301;2017-04-25 10:57:34.641361;0;0;0
1706074;202301;2014-03-06 05:07:38.641361;0;0;0
1685198;202301;2010-06-19 16:58:48.641361;0;0;0
1677569;202301;2013-11-25 09:17:00.641361;1;672107;2
1103199;202301;2009-03-09 16:54:59.641361;1;944532;5
1063557;202301;2023-08-20 14:56:25.641361;0;0;0
1422180;202301;2015-02-22 22:58:20.641361;1;19526;1
1763588;202301;2018-06-30 08:22:49.641361;0;0;0
1355785;202301;2012-02-05 16:31:01.641361;0;0;0
1839483;202301;2010-10-24 23:33:17.641361;0;0;0
1903530;202301;2013-09-09 18:48:19.641361;1;502469;5
1114577;202301;2011-03-10 10:16:28.641361;1;308443;4
1260736;202301;2010-06-08 14:56:40.641361;0;0;0
1200897;202301;2014-06-11 20:12:25.641361;0;0;0
1199449;202301;2013-03-26 16:34:46.641361;0;0;0
1562337;202301;2019-05-14 16:30:56.641361;1;10757;1
1470406;202301;2013-05-30 04:52:16.641361;1;757239;2
1146992;202301;2007-07-22 00:10:42.641361;0;0;0
1442375;202301;2021-01-28 15:17:52.641361;0;0;0
1192402;202301;2016-06-29 05:44:53.641361;0;0;0
1292076;202301;2024-02-06 08:03:48.641361;0;0;0
1485101;202301;2016-10-12 09:04:10.641361;1;449456;4
1261942;202301;2016-04-12 00:31:02.641361;0;0;0
1916965;202301;2022-03-16 16:46:55.641361;1;823724;3
1968115;202301;2019-09-16 21:26:51.641361;1;518208;4
1079047;202301;2010-03-18 03:15:05.641361;1;703684;4
1464657;202301;2005-08-29 00:40:57.641361;1;381356;4
1847273;202301;2024-04-27 10:45:48.641361;1;394826;2
1903190;202301;2017-07-13 14:57:23.641361;0;0;0
1897547;202301;2009-09-15 13:48:09.641361;1;920894;5
1577058;202301;2022-09-17 22:40:59.641361;0;0;0
1102665;202301;2023-10-05 05:57:51.641361;1;376155;3
1053046;202301;2011-07-30 13:50:06.641361;0;0;0
1683824;202301;2019-03-04 07:01:33.641361;1;646427;5
1566848;202301;2016-03-18 22:35:05.641361;0;0;0
1876639;202301;2014-03-26 06:03:29.641361;0;0;0
1015475;202301;2011-06-20 14:40:24.641361;0;0;0
1097794;202301;2016-01-20 00:42:56.641361;0;0;0
1971367;202301;2021-07-20 03:02:51.641361;0;0;0
1790171;202301;2023-03-06 17:39:34.641361;0;0;0
1889922;202301;2013-07-23 22:42:19.641361;1;89839;5
1247862;202301;2007-07-01 10:41:13.641361;0;0;0
1174390;202301;2021-11-15 06:40:51.641361;0;0;0
1426157;202301;2011-07-31 07:29:22.641361;1;180744;4
1509232;202301;2013-03-12 12:29:25.641361;0;0;0
1504741;202301;2011-11-01 22:16:30.641361;1;661942;3
1224131;202301;2020-04-27 18:38:52.641361;0;0;0
1906652;202301;2013-04-14 05:32:00.641361;0;0;0
1420522;202301;2005-06-24 08:57:14.641361;1;955935;2
1946280;202301;2008-05-01 10:13:55.641361;1;926389;4
1061484;202301;2021-12-31 23:21:30.641361;0;0;0
1172635;202301;2010-10-02 08:46:58.641361;0;0;0
1397383;202301;2020-07-30 06:03:35.641361;1;125361;3
1002261;202301;2009-03-02 02:44:27.641361;0;0;0
1409387;202301;2020-04-22 07:01:01.641361;1;804062;4
1278086;202301;2024-05-17 07:19:09.641361;0;0;0
1971525;202301;2015-05-26 13:00:54.641361;1;177542;2
1822158;202301;2017-01-28 02:51:51.641361;0;0;0
1823268;202301;2023-08-04 19:59:26.641361;0;0;0
1477111;202301;2017-04-08 01:18:15.641361;0;0;0
1299106;202301;2005-07-24 05:18:01.641361;0;0;0
1443556;202301;2015-05-18 20:25:01.641361;1;868099;2
1730430;202301;2007-12-20 15:14:30.641361;0;0;0
1765991;202301;2016-08-14 14:34:27.641361;1;739703;4
1821415;202301;2004-09-04 16:58:08.641361;1;234604;4
1582766;202301;2009-10-23 10:23:23.641361;1;562689;2
1694023;202301;2018-09-30 14:58:10.641361;1;177242;3
1753306;202301;2020-08-02 19:23:34.641361;0;0;0
1510312;202301;2015-10-19 05:05:36.641361;0;0;0
1162317;202301;2015-11-12 13:29:44.641361;1;51324;3
1199123;202301;2007-10-26 21:19:02.641361;0;0;0
1311121;202301;2010-10-10 21:23:32.641361;1;582139;2
1228276;202301;2016-08-03 16:13:16.641361;0;0;0
1061325;202301;2014-10-30 19:28:25.641361;0;0;0
1607315;202301;2009-12-12 01:59:17.641361;1;684586;5
1771477;202301;2020-04-17 06:01:51.641361;0;0;0
1568533;202301;2023-01-05 16:07:55.641361;0;0;0
1063919;202301;2010-09-29 01:48:25.641361;0;0;0
1784310;202301;2005-02-23 20:23:20.641361;0;0;0
1328839;202301;2019-05-07 08:39:25.641361;1;788009;3
1059943;202301;2019-12-10 01:26:04.641361;1;883514;5
1052579;202301;2024-01-03 09:31:13.641361;0;0;0
1612555;202301;2019-03-18 03:36:38.641361;0;0;0
1499949;202301;2017-12-30 07:03:30.641361;0;0;0
1527277;202301;2020-07-09 21:34:53.641361;0;0;0
1964048;202301;2012-09-11 18:22:35.641361;0;0;0
1894142;202301;2013-01-01 10:34:02.641361;0;0;0
1556927;202301;2017-02-08 16:51:09.641361;1;42189;4
1165081;202301;2015-11-27 13:19:33.641361;0;0;0
1059643;202301;2020-10-29 13:36:59.641361;1;475237;4
1532497;202301;2018-01-21 21:47:02.641361;1;213573;2
1084003;202301;2014-08-15 23:22:57.641361;0;0;0
1892698;202301;2005-10-10 06:08:19.641361;1;576917;2
1194852;202301;2012-05-19 08:48:53.641361;0;0;0
1071850;202301;2021-08-28 20:08:42.641361;1;878573;5
1623940;202301;2008-01-29 22:18:32.641361;1;684957;5
1071263;202301;2018-09-25 09:10:13.641361;1;811143;2
1708012;202301;2018-11-25 09:06:37.641361;1;258213;2
1903683;202301;2013-07-29 01:14:59.641361;0;0;0
1246630;202301;2024-01-22 07:42:43.641361;0;0;0
1423390;202301;2018-01-16 21:35:25.641361;1;261964;4
1125711;202301;2005-05-19 10:07:18.641361;1;647097;3
1987336;202301;2009-12-27 23:51:30.641361;1;344491;5
1933534;202301;2021-11-02 00:06:24.641361;1;944455;3
1597348;202301;2010-01-26 07:23:16.641361;1;403288;5
1258176;202301;2014-08-21 01:30:38.641361;0;0;0
1607041;202301;2022-03-29 15:47:08.641361;0;0;0
1623399;202301;2011-02-28 22:50:55.641361;1;413797;5
1041673;202301;2023-09-26 06:18:34.641361;1;337683;5
1649469;202301;2009-02-26 19:22:53.641361;1;240408;2
1085966;202301;2008-10-29 18:39:24.641361;1;982651;5
1439590;202301;2015-09-29 18:12:17.641361;1;769255;3
1689306;202301;2006-03-29 03:42:46.641361;0;0;0
1612025;202301;2007-06-26 23:39:23.641361;1;944447;5
1592684;202301;2014-12-07 01:38:07.641361;0;0;0
1548178;202301;2009-03-22 13:34:47.641361;1;595570;4
1331738;202301;2016-03-08 18:17:06.641361;1;464896;3
1980111;202301;2020-01-07 05:50:45.641361;1;575545;4
1273433;202301;2017-11-18 18:58:49.641361;1;57658;4
1214182;202301;2010-01-13 08:24:21.641361;1;872419;3
1702259;202301;2020-01-30 12:51:02.641361;1;603858;5
1750982;202301;2004-06-09 00:42:19.641361;1;698214;2
1329446;202301;2009-06-05 12:07:02.641361;1;355872;4
1250281;202301;2011-03-25 02:47:06.641361;1;664281;3
1278518;202301;2010-04-06 22:37:11.641361;1;199401;5
1415012;202301;2014-08-29 18:09:55.641361;1;195718;2
