account;period;creation_date;buy;amount;times
1170556;202308;2009-03-02 17:41:10.641361;0;0;0
1388163;202308;2023-01-09 11:40:50.641361;1;38030;3
1372529;202308;2018-08-21 02:30:45.641361;0;0;0
1219685;202308;2017-12-31 04:35:15.641361;0;0;0
1702730;202308;2004-09-21 14:40:17.641361;1;505416;5
1279947;202308;2014-07-04 10:39:00.641361;0;0;0
1735912;202308;2008-05-29 19:47:16.641361;1;842741;3
1982154;202308;2019-03-24 11:59:53.641361;0;0;0
1716752;202308;2014-06-03 00:49:52.641361;0;0;0
1679515;202308;2013-08-19 18:12:33.641361;1;926929;2
1074871;202308;2022-03-09 16:58:08.641361;1;996273;2
1638721;202308;2015-05-19 00:37:17.641361;1;268074;3
1665823;202308;2017-01-20 00:42:48.641361;0;0;0
1179452;202308;2023-08-05 08:12:17.641361;1;591257;3
1560087;202308;2010-01-20 20:26:07.641361;0;0;0
1764545;202308;2009-03-23 06:28:36.641361;1;94958;2
1256703;202308;2014-04-13 23:46:12.641361;1;743800;3
1171340;202308;2022-03-19 06:58:12.641361;1;348938;5
1484715;202308;2011-05-14 12:19:43.641361;0;0;0
1397888;202308;2017-01-15 07:49:18.641361;0;0;0
1283061;202308;2022-01-30 04:15:51.641361;1;313119;3
1970343;202308;2012-12-15 20:16:07.641361;1;537154;5
1671089;202308;2020-06-21 17:30:42.641361;1;756989;4
1721591;202308;2020-02-28 00:35:49.641361;1;821261;5
1584005;202308;2011-07-30 00:12:49.641361;0;0;0
1230284;202308;2015-08-23 20:23:08.641361;1;411973;2
1717871;202308;2009-01-05 11:42:43.641361;1;918772;5
1340036;202308;2009-12-30 15:09:49.641361;1;601111;5
1883795;202308;2022-04-02 07:10:28.641361;1;280057;4
1805636;202308;2020-07-13 14:34:05.641361;1;588176;5
1813695;202308;2004-09-28 14:29:34.641361;0;0;0
1058656;202308;2015-03-21 15:21:13.641361;1;328615;5
1240175;202308;2018-07-29 04:23:58.641361;1;934282;4
1861723;202308;2010-07-04 21:22:49.641361;0;0;0
1033660;202308;2009-07-11 00:34:01.641361;0;0;0
1844152;202308;2020-06-01 15:20:35.641361;1;446273;4
1330777;202308;2006-09-09 19:03:25.641361;1;534973;4
1420652;202308;2004-08-07 04:11:56.641361;0;0;0
1280747;202308;2015-01-07 23:15:48.641361;0;0;0
1069404;202308;2010-10-17 21:17:18.641361;1;885163;3
1221232;202308;2011-03-10 23:05:51.641361;1;627113;4
1957493;202308;2007-08-08 20:25:11.641361;0;0;0
1988713;202308;2022-09-15 05:52:31.641361;0;0;0
1594732;202308;2020-01-05 18:04:21.641361;0;0;0
1918939;202308;2015-09-03 12:16:56.641361;1;890955;5
1752788;202308;2007-08-19 14:55:50.641361;1;219508;4
1329964;202308;2006-06-27 23:19:00.641361;1;717537;4
1222956;202308;2020-05-10 06:40:10.641361;1;88505;5
1687278;202308;2009-09-24 21:08:24.641361;1;850551;4
1523482;202308;2006-09-06 08:44:00.641361;0;0;0
1414851;202308;2016-05-01 19:49:35.641361;1;816566;3
1927658;202308;2023-06-08 12:00:31.641361;0;0;0
1958973;202308;2012-02-06 13:08:08.641361;0;0;0
1674080;202308;2016-02-23 12:46:26.641361;1;57533;4
1481142;202308;2004-11-21 03:29:32.641361;1;911532;3
1149812;202308;2010-12-18 14:31:31.641361;1;632513;2
1277747;202308;2013-10-01 22:04:02.641361;0;0;0
1146414;202308;2014-01-29 07:27:17.641361;0;0;0
1258608;202308;2018-11-28 18:03:55.641361;0;0;0
1781178;202308;2024-04-18 01:41:36.641361;0;0;0
1588638;202308;2014-10-24 06:47:41.641361;0;0;0
1565159;202308;2016-11-26 21:11:08.641361;1;87110;2
1275505;202308;2018-02-17 04:40:50.641361;1;416486;5
1783301;202308;2013-01-28 11:10:18.641361;1;536232;2
1612983;202308;2023-07-02 19:28:12.641361;0;0;0
1449246;202308;2022-10-26 01:48:47.641361;0;0;0
1941436;202308;2011-04-21 05:28:07.641361;1;551773;4
1611879;202308;2007-01-17 09:21:47.641361;1;483241;4
1418802;202308;2009-08-05 18:47:01.641361;0;0;0
1379581;202308;2007-11-30 07:04:52.641361;1;89819;2
1229975;202308;2011-10-10 09:23:30.641361;0;0;0
1145052;202308;2013-12-08 02:08:55.641361;1;903384;3
1534278;202308;2010-06-23 16:47:25.641361;1;562696;5
1517489;202308;2013-05-10 05:24:28.641361;0;0;0
1095326;202308;2023-08-03 11:16:56.641361;1;893308;4
1792496;202308;2007-11-22 03:58:23.641361;1;104675;2
1049406;202308;2008-09-20 04:10:30.641361;1;642673;3
1902932;202308;2022-03-07 16:33:41.641361;1;293690;5
1114976;202308;2024-05-23 11:20:47.641361;1;61263;5
1160266;202308;2017-06-09 15:27:25.641361;1;960920;2
1657925;202308;2015-08-23 15:19:18.641361;0;0;0
1167754;202308;2023-12-30 13:12:41.641361;1;446336;4
1830556;202308;2013-11-03 22:30:49.641361;1;792970;5
1713537;202308;2020-07-07 20:17:55.641361;0;0;0
1442667;202308;2011-07-13 17:22:07.641361;0;0;0
1625381;202308;2010-02-16 14:48:19.641361;0;0;0
1066614;202308;2004-07-01 17:48:07.641361;1;398851;2
1403458;202308;2012-04-18 15:30:31.641361;1;24109;2
1400157;202308;2011-10-10 09:59:06.641361;0;0;0
1624835;202308;2007-07-08 15:54:27.641361;1;765324;2
1490786;202308;2009-05-24 02:02:51.641361;0;0;0
1554817;202308;2009-04-14 20:02:25.641361;0;0;0
1263627;202308;2010-01-06 20:12:30.641361;0;0;0
1580100;202308;2020-08-02 09:52:15.641361;1;231225;4
1902593;202308;2004-06-01 14:50:24.641361;1;56921;4
1988211;202308;2015-05-30 20:29:12.641361;0;0;0
1012039;202308;2007-01-21 06:12:44.641361;0;0;0
1713329;202308;2006-03-09 03:14:25.641361;1;402058;5
1755732;202308;2009-01-25 19:34:22.641361;1;187711;4
1120117;202308;2021-10-26 19:14:51.641361;1;9044;1
1714826;202308;2019-05-15 19:34:00.641361;0;0;0
1927768;202308;2018-11-19 07:24:40.641361;1;239498;3
1563055;202308;2020-06-16 11:57:22.641361;1;437459;5
1787353;202308;2015-07-16 11:24:40.641361;1;76998;2
1279787;202308;2014-09-14 14:44:34.641361;1;876084;2
1805935;202308;2021-06-07 23:53:49.641361;0;0;0
1672098;202308;2008-05-26 06:15:06.641361;1;204750;3
1356700;202308;2012-08-07 18:31:14.641361;0;0;0
1116971;202308;2023-06-20 19:00:14.641361;0;0;0
1307758;202308;2017-10-15 15:35:41.641361;0;0;0
1455885;202308;2017-03-31 14:09:52.641361;1;958638;2
1165841;202308;2017-07-11 17:58:03.641361;1;296426;5
1475764;202308;2020-07-21 03:47:11.641361;1;829255;2
1003403;202308;2016-06-27 05:35:18.641361;1;246476;2
1757169;202308;2015-01-06 23:47:46.641361;0;0;0
1918399;202308;2022-03-03 13:30:37.641361;0;0;0
1754640;202308;2015-03-12 17:46:00.641361;1;253660;3
1276184;202308;2022-06-19 16:19:38.641361;0;0;0
1524903;202308;2007-01-26 09:09:56.641361;1;993038;3
1798976;202308;2011-09-08 19:10:40.641361;0;0;0
1187331;202308;2010-01-22 23:19:36.641361;1;854215;2
1532343;202308;2013-11-10 03:25:30.641361;1;11776;1
1956960;202308;2009-04-09 06:01:19.641361;1;574264;3
1111580;202308;2019-04-15 10:05:11.641361;1;595559;4
1912805;202308;2023-06-25 00:37:48.641361;0;0;0
1655675;202308;2019-06-09 03:30:13.641361;1;646997;5
1312943;202308;2021-01-31 05:17:25.641361;1;180476;2
1882555;202308;2012-12-07 03:23:18.641361;1;810845;2
1669988;202308;2008-07-01 20:07:33.641361;1;680431;2
1532324;202308;2023-05-23 22:52:53.641361;1;441832;2
1638552;202308;2019-03-23 16:18:17.641361;0;0;0
1208574;202308;2016-04-03 14:05:08.641361;0;0;0
1160264;202308;2010-06-19 19:28:41.641361;0;0;0
1392078;202308;2005-04-08 21:54:04.641361;0;0;0
1799551;202308;2016-11-07 03:39:27.641361;1;305548;5
1169397;202308;2020-04-07 17:45:18.641361;0;0;0
1565580;202308;2016-03-07 09:12:38.641361;1;23125;3
1999817;202308;2018-11-02 19:22:44.641361;0;0;0
1816450;202308;2011-09-07 07:33:56.641361;1;501999;4
1967243;202308;2023-06-16 10:16:40.641361;1;121020;2
1556117;202308;2010-11-28 00:24:38.641361;0;0;0
1963111;202308;2017-06-03 13:34:33.641361;1;637044;4
1000600;202308;2017-02-21 00:27:12.641361;0;0;0
1628039;202308;2010-07-02 03:42:27.641361;1;291146;3
1339903;202308;2004-10-09 04:23:01.641361;0;0;0
1512341;202308;2011-01-27 07:35:47.641361;1;530161;5
1020423;202308;2019-06-14 12:52:25.641361;1;399810;4
1117302;202308;2016-09-09 19:04:50.641361;1;724818;2
1974231;202308;2022-04-22 11:35:38.641361;1;379822;5
1380613;202308;2011-01-15 13:00:04.641361;1;714807;4
1921407;202308;2004-08-07 07:48:35.641361;0;0;0
1872065;202308;2024-05-09 10:42:42.641361;1;999155;4
1845965;202308;2014-12-20 22:50:28.641361;1;245055;3
1322452;202308;2015-08-02 09:41:55.641361;1;138474;4
1251084;202308;2007-08-12 02:09:22.641361;0;0;0
1060739;202308;2016-12-16 16:12:14.641361;0;0;0
1252573;202308;2013-01-16 04:10:31.641361;1;272731;2
1920660;202308;2021-07-08 01:10:01.641361;1;567910;4
1594917;202308;2004-11-07 00:58:14.641361;1;740549;3
1992949;202308;2013-09-12 14:55:52.641361;0;0;0
1082583;202308;2005-07-20 05:22:52.641361;1;422933;3
1089815;202308;2013-10-06 12:39:49.641361;0;0;0
1767461;202308;2020-09-12 01:26:47.641361;1;643535;4
1509598;202308;2017-12-17 09:01:25.641361;1;609268;3
1855663;202308;2005-11-26 08:04:43.641361;0;0;0
1072575;202308;2013-01-07 04:43:04.641361;1;653789;3
1797550;202308;2013-09-26 20:44:23.641361;1;179025;5
1558583;202308;2006-05-10 17:49:35.641361;0;0;0
1803036;202308;2023-11-17 08:48:55.641361;1;476786;4
1131870;202308;2005-06-11 16:15:50.641361;0;0;0
1134629;202308;2020-06-05 13:32:49.641361;0;0;0
1691799;202308;2019-11-15 15:21:47.641361;1;636629;2
1498370;202308;2021-02-02 19:01:33.641361;0;0;0
1992843;202308;2010-04-28 02:25:05.641361;1;426086;4
1576511;202308;2020-07-08 08:41:54.641361;1;521488;3
1173149;202308;2022-12-21 20:58:15.641361;0;0;0
1277933;202308;2007-12-11 14:47:57.641361;1;735560;5
1553307;202308;2005-09-16 04:53:35.641361;1;993024;3
1914813;202308;2016-12-24 22:58:34.641361;0;0;0
1636060;202308;2005-05-22 22:10:11.641361;1;451588;5
1443693;202308;2009-08-15 08:25:41.641361;0;0;0
1222087;202308;2010-06-06 01:58:37.641361;1;405591;2
1974037;202308;2008-11-20 14:48:57.641361;1;560713;2
1565493;202308;2007-03-24 20:36:48.641361;0;0;0
1791953;202308;2018-09-07 19:36:20.641361;1;604444;2
1765389;202308;2008-06-21 17:37:47.641361;0;0;0
1723379;202308;2006-04-26 02:10:26.641361;1;343891;2
1210923;202308;2019-06-30 15:51:00.641361;0;0;0
1747582;202308;2006-07-13 02:30:18.641361;0;0;0
1326859;202308;2015-02-06 17:54:45.641361;0;0;0
1418374;202308;2007-09-22 22:23:51.641361;1;481151;2
1704315;202308;2022-12-03 04:25:45.641361;0;0;0
1681447;202308;2013-11-06 22:17:39.641361;1;103997;5
1391560;202308;2011-01-06 18:21:32.641361;1;975300;2
1459382;202308;2004-12-22 18:33:32.641361;1;373565;3
1943314;202308;2015-09-23 18:24:22.641361;0;0;0
1542718;202308;2015-03-06 15:07:47.641361;0;0;0
1473418;202308;2010-03-02 11:06:49.641361;0;0;0
1126883;202308;2024-05-17 15:17:27.641361;1;906488;5
1259948;202308;2016-11-14 05:29:10.641361;1;332140;5
1235613;202308;2021-12-23 09:44:50.641361;1;339965;2
1067137;202308;2004-11-21 15:56:10.641361;0;0;0
1354509;202308;2018-02-16 00:15:55.641361;0;0;0
1022057;202308;2018-07-30 03:00:03.641361;0;0;0
1616887;202308;2006-07-02 15:20:56.641361;0;0;0
1580829;202308;2006-08-14 18:45:44.641361;1;953302;2
1241293;202308;2010-12-22 07:47:11.641361;1;366846;4
1617025;202308;2021-06-22 07:04:25.641361;0;0;0
1230915;202308;2009-06-05 18:57:21.641361;0;0;0
1007541;202308;2013-06-25 04:28:22.641361;0;0;0
1074442;202308;2007-04-08 01:51:01.641361;0;0;0
1742226;202308;2010-04-13 08:45:28.641361;1;327564;4
1661760;202308;2019-06-30 22:04:27.641361;1;66884;4
1061734;202308;2005-12-03 16:21:52.641361;1;300819;5
1240063;202308;2013-10-13 15:52:36.641361;0;0;0
1070675;202308;2011-03-03 16:50:30.641361;0;0;0
1949402;202308;2021-08-10 06:15:55.641361;1;205402;4
1032939;202308;2018-05-02 13:13:42.641361;0;0;0
1901394;202308;2010-04-18 02:59:19.641361;0;0;0
1346480;202308;2004-07-08 14:55:04.641361;0;0;0
1074300;202308;2014-12-30 13:38:33.641361;1;164406;5
1539132;202308;2013-09-21 18:14:47.641361;0;0;0
1249566;202308;2023-06-25 22:33:31.641361;0;0;0
1292005;202308;2016-05-04 17:01:08.641361;1;699751;4
1701475;202308;2008-05-31 10:56:55.641361;1;426206;2
1508994;202308;2016-01-10 23:22:51.641361;0;0;0
1224644;202308;2020-04-09 22:22:04.641361;1;414640;4
1565428;202308;2023-09-28 13:29:08.641361;1;87633;5
1138740;202308;2007-05-04 12:06:45.641361;1;911603;2
1758491;202308;2023-09-03 21:44:27.641361;0;0;0
1980958;202308;2020-02-29 13:56:31.641361;1;582878;2
1925246;202308;2007-05-30 04:32:14.641361;1;602238;5
1598783;202308;2008-05-13 09:36:24.641361;0;0;0
1604202;202308;2007-06-29 00:17:42.641361;0;0;0
1495632;202308;2010-08-14 14:14:32.641361;0;0;0
1254802;202308;2007-05-08 12:16:40.641361;1;212729;3
1822734;202308;2010-09-22 20:07:46.641361;0;0;0
1495949;202308;2015-03-19 07:39:26.641361;1;528615;5
1846722;202308;2005-02-03 10:27:57.641361;1;127960;2
1426834;202308;2010-03-03 23:35:24.641361;0;0;0
1199660;202308;2004-10-06 06:40:24.641361;1;832460;5
1098908;202308;2011-10-23 20:49:18.641361;1;615301;3
1101640;202308;2017-02-25 01:00:05.641361;1;734919;5
1690994;202308;2020-01-27 13:40:35.641361;1;158356;5
1451990;202308;2007-03-05 14:24:03.641361;1;996137;3
1371508;202308;2012-10-20 19:55:49.641361;0;0;0
1444155;202308;2014-11-18 12:51:37.641361;1;763281;4
1431072;202308;2010-11-29 06:50:40.641361;1;981677;4
1489711;202308;2008-12-04 02:54:32.641361;1;434012;3
1905799;202308;2014-12-22 03:35:00.641361;1;599104;5
1764492;202308;2006-03-23 09:05:03.641361;1;227160;4
1056803;202308;2017-04-25 10:57:34.641361;0;0;0
1706074;202308;2014-03-06 05:07:38.641361;1;84317;2
1685198;202308;2010-06-19 16:58:48.641361;1;227378;4
1677569;202308;2013-11-25 09:17:00.641361;0;0;0
1103199;202308;2009-03-09 16:54:59.641361;1;200480;3
1063557;202308;2023-08-20 14:56:25.641361;0;0;0
1422180;202308;2015-02-22 22:58:20.641361;0;0;0
1763588;202308;2018-06-30 08:22:49.641361;0;0;0
1355785;202308;2012-02-05 16:31:01.641361;0;0;0
1839483;202308;2010-10-24 23:33:17.641361;0;0;0
1903530;202308;2013-09-09 18:48:19.641361;0;0;0
1114577;202308;2011-03-10 10:16:28.641361;0;0;0
1260736;202308;2010-06-08 14:56:40.641361;1;833482;4
1200897;202308;2014-06-11 20:12:25.641361;0;0;0
1199449;202308;2013-03-26 16:34:46.641361;0;0;0
1562337;202308;2019-05-14 16:30:56.641361;1;342888;3
1470406;202308;2013-05-30 04:52:16.641361;0;0;0
1146992;202308;2007-07-22 00:10:42.641361;1;829315;4
1442375;202308;2021-01-28 15:17:52.641361;0;0;0
1192402;202308;2016-06-29 05:44:53.641361;0;0;0
1292076;202308;2024-02-06 08:03:48.641361;0;0;0
1485101;202308;2016-10-12 09:04:10.641361;1;282662;2
1261942;202308;2016-04-12 00:31:02.641361;1;348795;4
1916965;202308;2022-03-16 16:46:55.641361;1;519450;4
1968115;202308;2019-09-16 21:26:51.641361;0;0;0
1079047;202308;2010-03-18 03:15:05.641361;0;0;0
1464657;202308;2005-08-29 00:40:57.641361;0;0;0
1847273;202308;2024-04-27 10:45:48.641361;0;0;0
1903190;202308;2017-07-13 14:57:23.641361;0;0;0
1897547;202308;2009-09-15 13:48:09.641361;1;192176;2
1577058;202308;2022-09-17 22:40:59.641361;0;0;0
1102665;202308;2023-10-05 05:57:51.641361;1;650885;4
1053046;202308;2011-07-30 13:50:06.641361;0;0;0
1683824;202308;2019-03-04 07:01:33.641361;0;0;0
1566848;202308;2016-03-18 22:35:05.641361;1;266423;5
1876639;202308;2014-03-26 06:03:29.641361;0;0;0
1015475;202308;2011-06-20 14:40:24.641361;1;460303;2
1097794;202308;2016-01-20 00:42:56.641361;1;914497;5
1971367;202308;2021-07-20 03:02:51.641361;1;528321;2
1790171;202308;2023-03-06 17:39:34.641361;0;0;0
1889922;202308;2013-07-23 22:42:19.641361;0;0;0
1247862;202308;2007-07-01 10:41:13.641361;1;620483;3
1174390;202308;2021-11-15 06:40:51.641361;1;666090;4
1426157;202308;2011-07-31 07:29:22.641361;1;922505;3
1509232;202308;2013-03-12 12:29:25.641361;0;0;0
1504741;202308;2011-11-01 22:16:30.641361;1;879580;5
1224131;202308;2020-04-27 18:38:52.641361;0;0;0
1906652;202308;2013-04-14 05:32:00.641361;0;0;0
1420522;202308;2005-06-24 08:57:14.641361;0;0;0
1946280;202308;2008-05-01 10:13:55.641361;0;0;0
1061484;202308;2021-12-31 23:21:30.641361;1;716474;4
1172635;202308;2010-10-02 08:46:58.641361;0;0;0
1397383;202308;2020-07-30 06:03:35.641361;1;316258;4
1002261;202308;2009-03-02 02:44:27.641361;0;0;0
1409387;202308;2020-04-22 07:01:01.641361;1;429603;5
1278086;202308;2024-05-17 07:19:09.641361;1;511330;3
1971525;202308;2015-05-26 13:00:54.641361;0;0;0
1822158;202308;2017-01-28 02:51:51.641361;0;0;0
1823268;202308;2023-08-04 19:59:26.641361;0;0;0
1477111;202308;2017-04-08 01:18:15.641361;1;303398;3
1299106;202308;2005-07-24 05:18:01.641361;1;477119;2
1443556;202308;2015-05-18 20:25:01.641361;0;0;0
1730430;202308;2007-12-20 15:14:30.641361;1;362159;2
1765991;202308;2016-08-14 14:34:27.641361;0;0;0
1821415;202308;2004-09-04 16:58:08.641361;1;541695;5
1582766;202308;2009-10-23 10:23:23.641361;1;467836;3
1694023;202308;2018-09-30 14:58:10.641361;1;442443;2
1753306;202308;2020-08-02 19:23:34.641361;1;597482;2
1510312;202308;2015-10-19 05:05:36.641361;0;0;0
1162317;202308;2015-11-12 13:29:44.641361;0;0;0
1199123;202308;2007-10-26 21:19:02.641361;1;790453;3
1311121;202308;2010-10-10 21:23:32.641361;1;269125;5
1228276;202308;2016-08-03 16:13:16.641361;0;0;0
1061325;202308;2014-10-30 19:28:25.641361;0;0;0
1607315;202308;2009-12-12 01:59:17.641361;0;0;0
1771477;202308;2020-04-17 06:01:51.641361;0;0;0
1568533;202308;2023-01-05 16:07:55.641361;0;0;0
1063919;202308;2010-09-29 01:48:25.641361;1;353018;3
1784310;202308;2005-02-23 20:23:20.641361;0;0;0
1328839;202308;2019-05-07 08:39:25.641361;1;934263;2
1059943;202308;2019-12-10 01:26:04.641361;0;0;0
1052579;202308;2024-01-03 09:31:13.641361;0;0;0
1612555;202308;2019-03-18 03:36:38.641361;0;0;0
1499949;202308;2017-12-30 07:03:30.641361;1;658290;3
1527277;202308;2020-07-09 21:34:53.641361;1;771894;5
1964048;202308;2012-09-11 18:22:35.641361;0;0;0
1894142;202308;2013-01-01 10:34:02.641361;1;157183;5
1556927;202308;2017-02-08 16:51:09.641361;1;688779;4
1165081;202308;2015-11-27 13:19:33.641361;0;0;0
1059643;202308;2020-10-29 13:36:59.641361;0;0;0
1532497;202308;2018-01-21 21:47:02.641361;0;0;0
1084003;202308;2014-08-15 23:22:57.641361;0;0;0
1892698;202308;2005-10-10 06:08:19.641361;1;285669;4
1194852;202308;2012-05-19 08:48:53.641361;1;449387;4
1071850;202308;2021-08-28 20:08:42.641361;1;418924;4
1623940;202308;2008-01-29 22:18:32.641361;0;0;0
1071263;202308;2018-09-25 09:10:13.641361;0;0;0
1708012;202308;2018-11-25 09:06:37.641361;1;764156;2
1903683;202308;2013-07-29 01:14:59.641361;0;0;0
1246630;202308;2024-01-22 07:42:43.641361;1;426807;2
1423390;202308;2018-01-16 21:35:25.641361;1;465089;3
1125711;202308;2005-05-19 10:07:18.641361;1;133588;3
1987336;202308;2009-12-27 23:51:30.641361;1;684005;2
1933534;202308;2021-11-02 00:06:24.641361;1;656273;5
1597348;202308;2010-01-26 07:23:16.641361;0;0;0
1258176;202308;2014-08-21 01:30:38.641361;1;13267;1
1607041;202308;2022-03-29 15:47:08.641361;1;835354;5
1623399;202308;2011-02-28 22:50:55.641361;1;730031;3
1041673;202308;2023-09-26 06:18:34.641361;1;837805;3
1649469;202308;2009-02-26 19:22:53.641361;0;0;0
1085966;202308;2008-10-29 18:39:24.641361;1;645823;2
1439590;202308;2015-09-29 18:12:17.641361;1;300545;2
1689306;202308;2006-03-29 03:42:46.641361;1;957544;5
1612025;202308;2007-06-26 23:39:23.641361;0;0;0
1592684;202308;2014-12-07 01:38:07.641361;0;0;0
1548178;202308;2009-03-22 13:34:47.641361;0;0;0
1331738;202308;2016-03-08 18:17:06.641361;0;0;0
1980111;202308;2020-01-07 05:50:45.641361;1;380841;2
1273433;202308;2017-11-18 18:58:49.641361;0;0;0
1214182;202308;2010-01-13 08:24:21.641361;1;477483;3
1702259;202308;2020-01-30 12:51:02.641361;0;0;0
1750982;202308;2004-06-09 00:42:19.641361;0;0;0
1329446;202308;2009-06-05 12:07:02.641361;0;0;0
1250281;202308;2011-03-25 02:47:06.641361;0;0;0
1278518;202308;2010-04-06 22:37:11.641361;0;0;0
