account;period;creation_date;buy;amount;times
1170556;202311;2009-03-02 17:41:10.641361;1;148609;5
1388163;202311;2023-01-09 11:40:50.641361;0;0;0
1372529;202311;2018-08-21 02:30:45.641361;0;0;0
1219685;202311;2017-12-31 04:35:15.641361;1;518561;4
1702730;202311;2004-09-21 14:40:17.641361;1;454821;3
1279947;202311;2014-07-04 10:39:00.641361;1;382573;3
1735912;202311;2008-05-29 19:47:16.641361;0;0;0
1982154;202311;2019-03-24 11:59:53.641361;1;791338;5
1716752;202311;2014-06-03 00:49:52.641361;0;0;0
1679515;202311;2013-08-19 18:12:33.641361;0;0;0
1074871;202311;2022-03-09 16:58:08.641361;1;461756;5
1638721;202311;2015-05-19 00:37:17.641361;0;0;0
1665823;202311;2017-01-20 00:42:48.641361;0;0;0
1179452;202311;2023-08-05 08:12:17.641361;1;581518;5
1560087;202311;2010-01-20 20:26:07.641361;0;0;0
1764545;202311;2009-03-23 06:28:36.641361;0;0;0
1256703;202311;2014-04-13 23:46:12.641361;1;997308;2
1171340;202311;2022-03-19 06:58:12.641361;0;0;0
1484715;202311;2011-05-14 12:19:43.641361;0;0;0
1397888;202311;2017-01-15 07:49:18.641361;0;0;0
1283061;202311;2022-01-30 04:15:51.641361;0;0;0
1970343;202311;2012-12-15 20:16:07.641361;0;0;0
1671089;202311;2020-06-21 17:30:42.641361;1;79869;5
1721591;202311;2020-02-28 00:35:49.641361;0;0;0
1584005;202311;2011-07-30 00:12:49.641361;1;724266;2
1230284;202311;2015-08-23 20:23:08.641361;1;289084;3
1717871;202311;2009-01-05 11:42:43.641361;0;0;0
1340036;202311;2009-12-30 15:09:49.641361;1;557141;4
1883795;202311;2022-04-02 07:10:28.641361;1;549838;4
1805636;202311;2020-07-13 14:34:05.641361;1;771084;5
1813695;202311;2004-09-28 14:29:34.641361;0;0;0
1058656;202311;2015-03-21 15:21:13.641361;0;0;0
1240175;202311;2018-07-29 04:23:58.641361;0;0;0
1861723;202311;2010-07-04 21:22:49.641361;0;0;0
1033660;202311;2009-07-11 00:34:01.641361;1;266766;5
1844152;202311;2020-06-01 15:20:35.641361;1;722547;3
1330777;202311;2006-09-09 19:03:25.641361;1;115006;5
1420652;202311;2004-08-07 04:11:56.641361;1;321985;4
1280747;202311;2015-01-07 23:15:48.641361;1;73093;4
1069404;202311;2010-10-17 21:17:18.641361;1;156535;4
1221232;202311;2011-03-10 23:05:51.641361;0;0;0
1957493;202311;2007-08-08 20:25:11.641361;0;0;0
1988713;202311;2022-09-15 05:52:31.641361;0;0;0
1594732;202311;2020-01-05 18:04:21.641361;1;950493;3
1918939;202311;2015-09-03 12:16:56.641361;1;34955;2
1752788;202311;2007-08-19 14:55:50.641361;0;0;0
1329964;202311;2006-06-27 23:19:00.641361;1;682688;2
1222956;202311;2020-05-10 06:40:10.641361;0;0;0
1687278;202311;2009-09-24 21:08:24.641361;1;821497;5
1523482;202311;2006-09-06 08:44:00.641361;1;66415;5
1414851;202311;2016-05-01 19:49:35.641361;1;984643;2
1927658;202311;2023-06-08 12:00:31.641361;1;145554;4
1958973;202311;2012-02-06 13:08:08.641361;0;0;0
1674080;202311;2016-02-23 12:46:26.641361;1;644251;5
1481142;202311;2004-11-21 03:29:32.641361;0;0;0
1149812;202311;2010-12-18 14:31:31.641361;1;142838;2
1277747;202311;2013-10-01 22:04:02.641361;1;944003;2
1146414;202311;2014-01-29 07:27:17.641361;0;0;0
1258608;202311;2018-11-28 18:03:55.641361;0;0;0
1781178;202311;2024-04-18 01:41:36.641361;0;0;0
1588638;202311;2014-10-24 06:47:41.641361;0;0;0
1565159;202311;2016-11-26 21:11:08.641361;1;168675;2
1275505;202311;2018-02-17 04:40:50.641361;0;0;0
1783301;202311;2013-01-28 11:10:18.641361;1;314415;5
1612983;202311;2023-07-02 19:28:12.641361;0;0;0
1449246;202311;2022-10-26 01:48:47.641361;1;228707;4
1941436;202311;2011-04-21 05:28:07.641361;0;0;0
1611879;202311;2007-01-17 09:21:47.641361;0;0;0
1418802;202311;2009-08-05 18:47:01.641361;0;0;0
1379581;202311;2007-11-30 07:04:52.641361;1;272742;5
1229975;202311;2011-10-10 09:23:30.641361;0;0;0
1145052;202311;2013-12-08 02:08:55.641361;0;0;0
1534278;202311;2010-06-23 16:47:25.641361;0;0;0
1517489;202311;2013-05-10 05:24:28.641361;1;316179;4
1095326;202311;2023-08-03 11:16:56.641361;0;0;0
1792496;202311;2007-11-22 03:58:23.641361;0;0;0
1049406;202311;2008-09-20 04:10:30.641361;0;0;0
1902932;202311;2022-03-07 16:33:41.641361;0;0;0
1114976;202311;2024-05-23 11:20:47.641361;1;418585;4
1160266;202311;2017-06-09 15:27:25.641361;0;0;0
1657925;202311;2015-08-23 15:19:18.641361;1;108153;3
1167754;202311;2023-12-30 13:12:41.641361;1;573967;4
1830556;202311;2013-11-03 22:30:49.641361;1;308598;5
1713537;202311;2020-07-07 20:17:55.641361;1;360216;2
1442667;202311;2011-07-13 17:22:07.641361;1;493221;3
1625381;202311;2010-02-16 14:48:19.641361;1;190079;4
1066614;202311;2004-07-01 17:48:07.641361;0;0;0
1403458;202311;2012-04-18 15:30:31.641361;1;968662;4
1400157;202311;2011-10-10 09:59:06.641361;0;0;0
1624835;202311;2007-07-08 15:54:27.641361;0;0;0
1490786;202311;2009-05-24 02:02:51.641361;0;0;0
1554817;202311;2009-04-14 20:02:25.641361;0;0;0
1263627;202311;2010-01-06 20:12:30.641361;1;288624;3
1580100;202311;2020-08-02 09:52:15.641361;0;0;0
1902593;202311;2004-06-01 14:50:24.641361;0;0;0
1988211;202311;2015-05-30 20:29:12.641361;1;93269;2
1012039;202311;2007-01-21 06:12:44.641361;1;236614;2
1713329;202311;2006-03-09 03:14:25.641361;1;108253;2
1755732;202311;2009-01-25 19:34:22.641361;1;44953;3
1120117;202311;2021-10-26 19:14:51.641361;1;27950;5
1714826;202311;2019-05-15 19:34:00.641361;1;942650;4
1927768;202311;2018-11-19 07:24:40.641361;0;0;0
1563055;202311;2020-06-16 11:57:22.641361;1;32861;3
1787353;202311;2015-07-16 11:24:40.641361;1;463892;4
1279787;202311;2014-09-14 14:44:34.641361;1;586044;3
1805935;202311;2021-06-07 23:53:49.641361;0;0;0
1672098;202311;2008-05-26 06:15:06.641361;1;309899;2
1356700;202311;2012-08-07 18:31:14.641361;1;701655;2
1116971;202311;2023-06-20 19:00:14.641361;1;684105;4
1307758;202311;2017-10-15 15:35:41.641361;0;0;0
1455885;202311;2017-03-31 14:09:52.641361;0;0;0
1165841;202311;2017-07-11 17:58:03.641361;0;0;0
1475764;202311;2020-07-21 03:47:11.641361;1;973554;4
1003403;202311;2016-06-27 05:35:18.641361;0;0;0
1757169;202311;2015-01-06 23:47:46.641361;0;0;0
1918399;202311;2022-03-03 13:30:37.641361;1;45898;3
1754640;202311;2015-03-12 17:46:00.641361;1;543908;3
1276184;202311;2022-06-19 16:19:38.641361;0;0;0
1524903;202311;2007-01-26 09:09:56.641361;0;0;0
1798976;202311;2011-09-08 19:10:40.641361;1;652878;2
1187331;202311;2010-01-22 23:19:36.641361;0;0;0
1532343;202311;2013-11-10 03:25:30.641361;1;77338;3
1956960;202311;2009-04-09 06:01:19.641361;1;390356;5
1111580;202311;2019-04-15 10:05:11.641361;1;290422;4
1912805;202311;2023-06-25 00:37:48.641361;0;0;0
1655675;202311;2019-06-09 03:30:13.641361;0;0;0
1312943;202311;2021-01-31 05:17:25.641361;0;0;0
1882555;202311;2012-12-07 03:23:18.641361;0;0;0
1669988;202311;2008-07-01 20:07:33.641361;0;0;0
1532324;202311;2023-05-23 22:52:53.641361;1;249559;5
1638552;202311;2019-03-23 16:18:17.641361;0;0;0
1208574;202311;2016-04-03 14:05:08.641361;0;0;0
1160264;202311;2010-06-19 19:28:41.641361;0;0;0
1392078;202311;2005-04-08 21:54:04.641361;0;0;0
1799551;202311;2016-11-07 03:39:27.641361;1;985137;3
1169397;202311;2020-04-07 17:45:18.641361;1;920286;3
1565580;202311;2016-03-07 09:12:38.641361;0;0;0
1999817;202311;2018-11-02 19:22:44.641361;0;0;0
1816450;202311;2011-09-07 07:33:56.641361;0;0;0
1967243;202311;2023-06-16 10:16:40.641361;0;0;0
1556117;202311;2010-11-28 00:24:38.641361;0;0;0
1963111;202311;2017-06-03 13:34:33.641361;0;0;0
1000600;202311;2017-02-21 00:27:12.641361;1;541041;2
1628039;202311;2010-07-02 03:42:27.641361;1;323687;3
1339903;202311;2004-10-09 04:23:01.641361;1;929642;4
1512341;202311;2011-01-27 07:35:47.641361;0;0;0
1020423;202311;2019-06-14 12:52:25.641361;1;691382;3
1117302;202311;2016-09-09 19:04:50.641361;1;195835;5
1974231;202311;2022-04-22 11:35:38.641361;0;0;0
1380613;202311;2011-01-15 13:00:04.641361;0;0;0
1921407;202311;2004-08-07 07:48:35.641361;0;0;0
1872065;202311;2024-05-09 10:42:42.641361;1;982643;5
1845965;202311;2014-12-20 22:50:28.641361;0;0;0
1322452;202311;2015-08-02 09:41:55.641361;1;936548;2
1251084;202311;2007-08-12 02:09:22.641361;0;0;0
1060739;202311;2016-12-16 16:12:14.641361;0;0;0
1252573;202311;2013-01-16 04:10:31.641361;0;0;0
1920660;202311;2021-07-08 01:10:01.641361;1;976489;5
1594917;202311;2004-11-07 00:58:14.641361;1;805753;2
1992949;202311;2013-09-12 14:55:52.641361;0;0;0
1082583;202311;2005-07-20 05:22:52.641361;0;0;0
1089815;202311;2013-10-06 12:39:49.641361;0;0;0
1767461;202311;2020-09-12 01:26:47.641361;0;0;0
1509598;202311;2017-12-17 09:01:25.641361;1;632957;2
1855663;202311;2005-11-26 08:04:43.641361;0;0;0
1072575;202311;2013-01-07 04:43:04.641361;0;0;0
1797550;202311;2013-09-26 20:44:23.641361;1;883078;3
1558583;202311;2006-05-10 17:49:35.641361;1;547822;5
1803036;202311;2023-11-17 08:48:55.641361;0;0;0
1131870;202311;2005-06-11 16:15:50.641361;0;0;0
1134629;202311;2020-06-05 13:32:49.641361;0;0;0
1691799;202311;2019-11-15 15:21:47.641361;0;0;0
1498370;202311;2021-02-02 19:01:33.641361;0;0;0
1992843;202311;2010-04-28 02:25:05.641361;1;234482;2
1576511;202311;2020-07-08 08:41:54.641361;1;314600;4
1173149;202311;2022-12-21 20:58:15.641361;1;778248;2
1277933;202311;2007-12-11 14:47:57.641361;0;0;0
1553307;202311;2005-09-16 04:53:35.641361;1;80712;4
1914813;202311;2016-12-24 22:58:34.641361;0;0;0
1636060;202311;2005-05-22 22:10:11.641361;1;823411;5
1443693;202311;2009-08-15 08:25:41.641361;1;224832;2
1222087;202311;2010-06-06 01:58:37.641361;1;702939;3
1974037;202311;2008-11-20 14:48:57.641361;0;0;0
1565493;202311;2007-03-24 20:36:48.641361;1;655617;3
1791953;202311;2018-09-07 19:36:20.641361;1;88597;2
1765389;202311;2008-06-21 17:37:47.641361;0;0;0
1723379;202311;2006-04-26 02:10:26.641361;0;0;0
1210923;202311;2019-06-30 15:51:00.641361;1;191130;3
1747582;202311;2006-07-13 02:30:18.641361;0;0;0
1326859;202311;2015-02-06 17:54:45.641361;1;900299;4
1418374;202311;2007-09-22 22:23:51.641361;0;0;0
1704315;202311;2022-12-03 04:25:45.641361;0;0;0
1681447;202311;2013-11-06 22:17:39.641361;0;0;0
1391560;202311;2011-01-06 18:21:32.641361;1;628072;3
1459382;202311;2004-12-22 18:33:32.641361;0;0;0
1943314;202311;2015-09-23 18:24:22.641361;0;0;0
1542718;202311;2015-03-06 15:07:47.641361;0;0;0
1473418;202311;2010-03-02 11:06:49.641361;0;0;0
1126883;202311;2024-05-17 15:17:27.641361;1;776418;4
1259948;202311;2016-11-14 05:29:10.641361;1;85901;2
1235613;202311;2021-12-23 09:44:50.641361;1;676184;3
1067137;202311;2004-11-21 15:56:10.641361;1;689779;3
1354509;202311;2018-02-16 00:15:55.641361;1;283657;4
1022057;202311;2018-07-30 03:00:03.641361;1;160204;4
1616887;202311;2006-07-02 15:20:56.641361;0;0;0
1580829;202311;2006-08-14 18:45:44.641361;0;0;0
1241293;202311;2010-12-22 07:47:11.641361;0;0;0
1617025;202311;2021-06-22 07:04:25.641361;0;0;0
1230915;202311;2009-06-05 18:57:21.641361;1;906966;4
1007541;202311;2013-06-25 04:28:22.641361;1;162759;2
1074442;202311;2007-04-08 01:51:01.641361;1;260075;3
1742226;202311;2010-04-13 08:45:28.641361;1;165100;2
1661760;202311;2019-06-30 22:04:27.641361;1;319310;4
1061734;202311;2005-12-03 16:21:52.641361;0;0;0
1240063;202311;2013-10-13 15:52:36.641361;1;851154;3
1070675;202311;2011-03-03 16:50:30.641361;1;230984;4
1949402;202311;2021-08-10 06:15:55.641361;1;248697;5
1032939;202311;2018-05-02 13:13:42.641361;0;0;0
1901394;202311;2010-04-18 02:59:19.641361;0;0;0
1346480;202311;2004-07-08 14:55:04.641361;1;974230;2
1074300;202311;2014-12-30 13:38:33.641361;1;375981;4
1539132;202311;2013-09-21 18:14:47.641361;0;0;0
1249566;202311;2023-06-25 22:33:31.641361;0;0;0
1292005;202311;2016-05-04 17:01:08.641361;0;0;0
1701475;202311;2008-05-31 10:56:55.641361;1;640440;2
1508994;202311;2016-01-10 23:22:51.641361;0;0;0
1224644;202311;2020-04-09 22:22:04.641361;1;492720;3
1565428;202311;2023-09-28 13:29:08.641361;1;874105;2
1138740;202311;2007-05-04 12:06:45.641361;0;0;0
1758491;202311;2023-09-03 21:44:27.641361;0;0;0
1980958;202311;2020-02-29 13:56:31.641361;1;460471;3
1925246;202311;2007-05-30 04:32:14.641361;0;0;0
1598783;202311;2008-05-13 09:36:24.641361;0;0;0
1604202;202311;2007-06-29 00:17:42.641361;1;546271;5
1495632;202311;2010-08-14 14:14:32.641361;1;501997;3
1254802;202311;2007-05-08 12:16:40.641361;0;0;0
1822734;202311;2010-09-22 20:07:46.641361;1;576401;4
1495949;202311;2015-03-19 07:39:26.641361;1;310518;4
1846722;202311;2005-02-03 10:27:57.641361;1;559335;3
1426834;202311;2010-03-03 23:35:24.641361;1;776177;3
1199660;202311;2004-10-06 06:40:24.641361;1;520654;5
1098908;202311;2011-10-23 20:49:18.641361;0;0;0
1101640;202311;2017-02-25 01:00:05.641361;1;862221;2
1690994;202311;2020-01-27 13:40:35.641361;0;0;0
1451990;202311;2007-03-05 14:24:03.641361;1;564084;5
1371508;202311;2012-10-20 19:55:49.641361;1;582882;2
1444155;202311;2014-11-18 12:51:37.641361;0;0;0
1431072;202311;2010-11-29 06:50:40.641361;0;0;0
1489711;202311;2008-12-04 02:54:32.641361;1;511395;3
1905799;202311;2014-12-22 03:35:00.641361;0;0;0
1764492;202311;2006-03-23 09:05:03.641361;0;0;0
1056803;202311;2017-04-25 10:57:34.641361;0;0;0
1706074;202311;2014-03-06 05:07:38.641361;1;519411;3
1685198;202311;2010-06-19 16:58:48.641361;1;134699;3
1677569;202311;2013-11-25 09:17:00.641361;0;0;0
1103199;202311;2009-03-09 16:54:59.641361;1;944817;2
1063557;202311;2023-08-20 14:56:25.641361;1;894054;4
1422180;202311;2015-02-22 22:58:20.641361;1;805419;5
1763588;202311;2018-06-30 08:22:49.641361;1;640840;4
1355785;202311;2012-02-05 16:31:01.641361;0;0;0
1839483;202311;2010-10-24 23:33:17.641361;1;940322;3
1903530;202311;2013-09-09 18:48:19.641361;1;665715;2
1114577;202311;2011-03-10 10:16:28.641361;0;0;0
1260736;202311;2010-06-08 14:56:40.641361;0;0;0
1200897;202311;2014-06-11 20:12:25.641361;0;0;0
1199449;202311;2013-03-26 16:34:46.641361;0;0;0
1562337;202311;2019-05-14 16:30:56.641361;1;125480;2
1470406;202311;2013-05-30 04:52:16.641361;0;0;0
1146992;202311;2007-07-22 00:10:42.641361;1;729244;5
1442375;202311;2021-01-28 15:17:52.641361;0;0;0
1192402;202311;2016-06-29 05:44:53.641361;0;0;0
1292076;202311;2024-02-06 08:03:48.641361;0;0;0
1485101;202311;2016-10-12 09:04:10.641361;0;0;0
1261942;202311;2016-04-12 00:31:02.641361;1;423673;3
1916965;202311;2022-03-16 16:46:55.641361;1;88575;3
1968115;202311;2019-09-16 21:26:51.641361;1;919935;3
1079047;202311;2010-03-18 03:15:05.641361;1;442542;3
1464657;202311;2005-08-29 00:40:57.641361;1;408013;5
1847273;202311;2024-04-27 10:45:48.641361;1;568509;5
1903190;202311;2017-07-13 14:57:23.641361;1;493508;4
1897547;202311;2009-09-15 13:48:09.641361;0;0;0
1577058;202311;2022-09-17 22:40:59.641361;1;755243;4
1102665;202311;2023-10-05 05:57:51.641361;0;0;0
1053046;202311;2011-07-30 13:50:06.641361;0;0;0
1683824;202311;2019-03-04 07:01:33.641361;1;625006;2
1566848;202311;2016-03-18 22:35:05.641361;1;575620;2
1876639;202311;2014-03-26 06:03:29.641361;0;0;0
1015475;202311;2011-06-20 14:40:24.641361;1;122442;3
1097794;202311;2016-01-20 00:42:56.641361;1;316726;2
1971367;202311;2021-07-20 03:02:51.641361;1;296569;2
1790171;202311;2023-03-06 17:39:34.641361;0;0;0
1889922;202311;2013-07-23 22:42:19.641361;1;727664;5
1247862;202311;2007-07-01 10:41:13.641361;1;360981;5
1174390;202311;2021-11-15 06:40:51.641361;0;0;0
1426157;202311;2011-07-31 07:29:22.641361;0;0;0
1509232;202311;2013-03-12 12:29:25.641361;1;887076;4
1504741;202311;2011-11-01 22:16:30.641361;0;0;0
1224131;202311;2020-04-27 18:38:52.641361;0;0;0
1906652;202311;2013-04-14 05:32:00.641361;0;0;0
1420522;202311;2005-06-24 08:57:14.641361;1;364934;4
1946280;202311;2008-05-01 10:13:55.641361;1;216794;5
1061484;202311;2021-12-31 23:21:30.641361;1;733708;3
1172635;202311;2010-10-02 08:46:58.641361;0;0;0
1397383;202311;2020-07-30 06:03:35.641361;0;0;0
1002261;202311;2009-03-02 02:44:27.641361;1;35890;2
1409387;202311;2020-04-22 07:01:01.641361;0;0;0
1278086;202311;2024-05-17 07:19:09.641361;1;406576;3
1971525;202311;2015-05-26 13:00:54.641361;0;0;0
1822158;202311;2017-01-28 02:51:51.641361;0;0;0
1823268;202311;2023-08-04 19:59:26.641361;0;0;0
1477111;202311;2017-04-08 01:18:15.641361;1;53299;2
1299106;202311;2005-07-24 05:18:01.641361;1;21293;2
1443556;202311;2015-05-18 20:25:01.641361;1;923120;5
1730430;202311;2007-12-20 15:14:30.641361;1;618411;5
1765991;202311;2016-08-14 14:34:27.641361;1;55764;3
1821415;202311;2004-09-04 16:58:08.641361;1;950296;4
1582766;202311;2009-10-23 10:23:23.641361;0;0;0
1694023;202311;2018-09-30 14:58:10.641361;0;0;0
1753306;202311;2020-08-02 19:23:34.641361;1;380484;5
1510312;202311;2015-10-19 05:05:36.641361;1;796976;4
1162317;202311;2015-11-12 13:29:44.641361;1;825169;3
1199123;202311;2007-10-26 21:19:02.641361;1;890291;2
1311121;202311;2010-10-10 21:23:32.641361;0;0;0
1228276;202311;2016-08-03 16:13:16.641361;1;408218;5
1061325;202311;2014-10-30 19:28:25.641361;1;75276;3
1607315;202311;2009-12-12 01:59:17.641361;0;0;0
1771477;202311;2020-04-17 06:01:51.641361;1;160977;3
1568533;202311;2023-01-05 16:07:55.641361;1;671528;5
1063919;202311;2010-09-29 01:48:25.641361;1;812857;2
1784310;202311;2005-02-23 20:23:20.641361;0;0;0
1328839;202311;2019-05-07 08:39:25.641361;0;0;0
1059943;202311;2019-12-10 01:26:04.641361;1;414862;2
1052579;202311;2024-01-03 09:31:13.641361;1;763898;2
1612555;202311;2019-03-18 03:36:38.641361;1;257601;2
1499949;202311;2017-12-30 07:03:30.641361;1;216141;4
1527277;202311;2020-07-09 21:34:53.641361;1;10215;1
1964048;202311;2012-09-11 18:22:35.641361;1;709713;5
1894142;202311;2013-01-01 10:34:02.641361;1;567506;5
1556927;202311;2017-02-08 16:51:09.641361;1;907199;2
1165081;202311;2015-11-27 13:19:33.641361;0;0;0
1059643;202311;2020-10-29 13:36:59.641361;0;0;0
1532497;202311;2018-01-21 21:47:02.641361;1;223051;5
1084003;202311;2014-08-15 23:22:57.641361;1;925404;5
1892698;202311;2005-10-10 06:08:19.641361;1;136996;2
1194852;202311;2012-05-19 08:48:53.641361;1;478721;3
1071850;202311;2021-08-28 20:08:42.641361;1;273444;4
1623940;202311;2008-01-29 22:18:32.641361;0;0;0
1071263;202311;2018-09-25 09:10:13.641361;0;0;0
1708012;202311;2018-11-25 09:06:37.641361;1;673315;2
1903683;202311;2013-07-29 01:14:59.641361;0;0;0
1246630;202311;2024-01-22 07:42:43.641361;1;677237;2
1423390;202311;2018-01-16 21:35:25.641361;0;0;0
1125711;202311;2005-05-19 10:07:18.641361;1;678582;4
1987336;202311;2009-12-27 23:51:30.641361;0;0;0
1933534;202311;2021-11-02 00:06:24.641361;1;890507;2
1597348;202311;2010-01-26 07:23:16.641361;1;178924;2
1258176;202311;2014-08-21 01:30:38.641361;1;661361;3
1607041;202311;2022-03-29 15:47:08.641361;0;0;0
1623399;202311;2011-02-28 22:50:55.641361;0;0;0
1041673;202311;2023-09-26 06:18:34.641361;1;374313;5
1649469;202311;2009-02-26 19:22:53.641361;1;189640;3
1085966;202311;2008-10-29 18:39:24.641361;1;449983;3
1439590;202311;2015-09-29 18:12:17.641361;0;0;0
1689306;202311;2006-03-29 03:42:46.641361;1;590188;2
1612025;202311;2007-06-26 23:39:23.641361;0;0;0
1592684;202311;2014-12-07 01:38:07.641361;1;875683;5
1548178;202311;2009-03-22 13:34:47.641361;1;271446;3
1331738;202311;2016-03-08 18:17:06.641361;1;534139;5
1980111;202311;2020-01-07 05:50:45.641361;1;735044;4
1273433;202311;2017-11-18 18:58:49.641361;0;0;0
1214182;202311;2010-01-13 08:24:21.641361;1;353471;5
1702259;202311;2020-01-30 12:51:02.641361;0;0;0
1750982;202311;2004-06-09 00:42:19.641361;0;0;0
1329446;202311;2009-06-05 12:07:02.641361;0;0;0
1250281;202311;2011-03-25 02:47:06.641361;0;0;0
1278518;202311;2010-04-06 22:37:11.641361;1;234773;3
1415012;202311;2014-08-29 18:09:55.641361;0;0;0
