account;period;creation_date;buy;amount;times
1846336;202310;2015-05-07 07:18:44.641361;1;124244;4
1045562;202310;2023-08-24 00:11:17.641361;1;525788;2
1765180;202310;2018-03-29 18:46:55.641361;0;0;0
1481742;202310;2004-08-06 19:03:18.641361;1;371977;3
1562276;202310;2013-07-13 22:32:22.641361;0;0;0
1130890;202310;2011-07-12 16:45:03.641361;0;0;0
1967097;202310;2023-07-18 22:22:29.641361;0;0;0
1396923;202310;2021-01-14 05:40:53.641361;1;120950;5
1082628;202310;2022-12-21 21:23:17.641361;1;756653;3
1578857;202310;2021-06-01 00:58:46.641361;1;387206;4
1307420;202310;2015-01-22 13:55:11.641361;0;0;0
1869694;202310;2012-06-06 05:12:17.641361;1;709296;5
1659177;202310;2015-05-12 05:07:04.641361;1;578268;2
1648565;202310;2020-02-09 06:46:34.641361;0;0;0
1928464;202310;2020-11-04 00:28:39.641361;1;719892;4
1903566;202310;2021-11-29 16:15:55.641361;1;920355;4
1379202;202310;2023-04-15 10:54:55.641361;1;636640;5
1605398;202310;2007-03-07 13:56:09.641361;1;485614;2
1201630;202310;2007-12-25 23:45:55.641361;0;0;0
1738798;202310;2018-11-22 23:46:59.641361;1;553386;4
1072934;202310;2007-01-17 17:48:37.641361;0;0;0
1048051;202310;2017-03-11 09:56:17.641361;0;0;0
1693385;202310;2008-09-27 08:41:13.641361;1;204791;2
1238969;202310;2004-11-14 20:52:54.641361;1;658835;5
1810621;202310;2009-12-03 23:21:47.641361;0;0;0
1303446;202310;2022-02-06 03:03:43.641361;0;0;0
1083668;202310;2008-07-17 05:20:31.641361;1;509775;4
1896866;202310;2010-01-23 23:23:14.641361;0;0;0
1244099;202310;2011-02-15 08:23:28.641361;1;903313;5
1908574;202310;2019-04-19 20:52:01.641361;1;401844;4
1105908;202310;2008-04-11 02:59:37.641361;1;266355;4
1398592;202310;2005-09-26 23:53:14.641361;0;0;0
1291477;202310;2018-11-04 02:29:04.641361;1;12216;1
1475436;202310;2021-04-04 11:44:54.641361;0;0;0
1666564;202310;2010-03-21 05:03:17.641361;1;98581;4
1874629;202310;2022-04-04 22:00:06.641361;0;0;0
1382555;202310;2020-12-26 04:17:43.641361;0;0;0
1170556;202310;2009-03-02 17:41:10.641361;1;998962;5
1388163;202310;2023-01-09 11:40:50.641361;0;0;0
1372529;202310;2018-08-21 02:30:45.641361;1;442469;2
1219685;202310;2017-12-31 04:35:15.641361;0;0;0
1702730;202310;2004-09-21 14:40:17.641361;1;529437;2
1279947;202310;2014-07-04 10:39:00.641361;1;785763;2
1735912;202310;2008-05-29 19:47:16.641361;1;253730;2
1982154;202310;2019-03-24 11:59:53.641361;0;0;0
1716752;202310;2014-06-03 00:49:52.641361;0;0;0
1679515;202310;2013-08-19 18:12:33.641361;0;0;0
1074871;202310;2022-03-09 16:58:08.641361;0;0;0
1638721;202310;2015-05-19 00:37:17.641361;0;0;0
1665823;202310;2017-01-20 00:42:48.641361;0;0;0
1179452;202310;2023-08-05 08:12:17.641361;1;704667;5
1560087;202310;2010-01-20 20:26:07.641361;1;794492;5
1764545;202310;2009-03-23 06:28:36.641361;0;0;0
1256703;202310;2014-04-13 23:46:12.641361;1;273581;5
1171340;202310;2022-03-19 06:58:12.641361;1;414597;2
1484715;202310;2011-05-14 12:19:43.641361;1;867187;2
1397888;202310;2017-01-15 07:49:18.641361;1;536492;5
1283061;202310;2022-01-30 04:15:51.641361;0;0;0
1970343;202310;2012-12-15 20:16:07.641361;1;520849;3
1671089;202310;2020-06-21 17:30:42.641361;1;232509;2
1721591;202310;2020-02-28 00:35:49.641361;1;826217;4
1584005;202310;2011-07-30 00:12:49.641361;1;301595;3
1230284;202310;2015-08-23 20:23:08.641361;0;0;0
1717871;202310;2009-01-05 11:42:43.641361;0;0;0
1340036;202310;2009-12-30 15:09:49.641361;1;10569;1
1883795;202310;2022-04-02 07:10:28.641361;0;0;0
1805636;202310;2020-07-13 14:34:05.641361;1;699910;3
1813695;202310;2004-09-28 14:29:34.641361;1;669774;2
1058656;202310;2015-03-21 15:21:13.641361;1;847615;3
1240175;202310;2018-07-29 04:23:58.641361;0;0;0
1861723;202310;2010-07-04 21:22:49.641361;1;169261;5
1033660;202310;2009-07-11 00:34:01.641361;1;742366;2
1844152;202310;2020-06-01 15:20:35.641361;1;421682;5
1330777;202310;2006-09-09 19:03:25.641361;1;603524;4
1420652;202310;2004-08-07 04:11:56.641361;1;797922;2
1280747;202310;2015-01-07 23:15:48.641361;1;488622;3
1069404;202310;2010-10-17 21:17:18.641361;0;0;0
1221232;202310;2011-03-10 23:05:51.641361;0;0;0
1957493;202310;2007-08-08 20:25:11.641361;1;382526;2
1988713;202310;2022-09-15 05:52:31.641361;0;0;0
1594732;202310;2020-01-05 18:04:21.641361;1;740024;2
1918939;202310;2015-09-03 12:16:56.641361;1;822304;3
1752788;202310;2007-08-19 14:55:50.641361;0;0;0
1329964;202310;2006-06-27 23:19:00.641361;0;0;0
1222956;202310;2020-05-10 06:40:10.641361;0;0;0
1687278;202310;2009-09-24 21:08:24.641361;1;867321;5
1523482;202310;2006-09-06 08:44:00.641361;1;145734;4
1414851;202310;2016-05-01 19:49:35.641361;1;275882;5
1927658;202310;2023-06-08 12:00:31.641361;1;181537;3
1958973;202310;2012-02-06 13:08:08.641361;0;0;0
1674080;202310;2016-02-23 12:46:26.641361;0;0;0
1481142;202310;2004-11-21 03:29:32.641361;1;424182;3
1149812;202310;2010-12-18 14:31:31.641361;0;0;0
1277747;202310;2013-10-01 22:04:02.641361;0;0;0
1146414;202310;2014-01-29 07:27:17.641361;1;711826;2
1258608;202310;2018-11-28 18:03:55.641361;1;680978;2
1781178;202310;2024-04-18 01:41:36.641361;0;0;0
1588638;202310;2014-10-24 06:47:41.641361;1;650145;4
1565159;202310;2016-11-26 21:11:08.641361;0;0;0
1275505;202310;2018-02-17 04:40:50.641361;1;662273;3
1783301;202310;2013-01-28 11:10:18.641361;0;0;0
1612983;202310;2023-07-02 19:28:12.641361;0;0;0
1449246;202310;2022-10-26 01:48:47.641361;0;0;0
1941436;202310;2011-04-21 05:28:07.641361;1;845411;3
1611879;202310;2007-01-17 09:21:47.641361;1;447982;5
1418802;202310;2009-08-05 18:47:01.641361;1;817889;2
1379581;202310;2007-11-30 07:04:52.641361;1;652962;2
1229975;202310;2011-10-10 09:23:30.641361;0;0;0
1145052;202310;2013-12-08 02:08:55.641361;1;71953;2
1534278;202310;2010-06-23 16:47:25.641361;0;0;0
1517489;202310;2013-05-10 05:24:28.641361;1;85336;3
1095326;202310;2023-08-03 11:16:56.641361;0;0;0
1792496;202310;2007-11-22 03:58:23.641361;1;365624;2
1049406;202310;2008-09-20 04:10:30.641361;1;621039;5
1902932;202310;2022-03-07 16:33:41.641361;1;804974;4
1114976;202310;2024-05-23 11:20:47.641361;0;0;0
1160266;202310;2017-06-09 15:27:25.641361;1;783403;2
1657925;202310;2015-08-23 15:19:18.641361;1;994819;2
1167754;202310;2023-12-30 13:12:41.641361;1;674361;4
1830556;202310;2013-11-03 22:30:49.641361;1;62777;4
1713537;202310;2020-07-07 20:17:55.641361;1;318372;2
1442667;202310;2011-07-13 17:22:07.641361;0;0;0
1625381;202310;2010-02-16 14:48:19.641361;0;0;0
1066614;202310;2004-07-01 17:48:07.641361;0;0;0
1403458;202310;2012-04-18 15:30:31.641361;1;956055;5
1400157;202310;2011-10-10 09:59:06.641361;0;0;0
1624835;202310;2007-07-08 15:54:27.641361;0;0;0
1490786;202310;2009-05-24 02:02:51.641361;0;0;0
1554817;202310;2009-04-14 20:02:25.641361;1;30642;3
1263627;202310;2010-01-06 20:12:30.641361;1;144347;2
1580100;202310;2020-08-02 09:52:15.641361;0;0;0
1902593;202310;2004-06-01 14:50:24.641361;0;0;0
1988211;202310;2015-05-30 20:29:12.641361;0;0;0
1012039;202310;2007-01-21 06:12:44.641361;0;0;0
1713329;202310;2006-03-09 03:14:25.641361;0;0;0
1755732;202310;2009-01-25 19:34:22.641361;0;0;0
1120117;202310;2021-10-26 19:14:51.641361;0;0;0
1714826;202310;2019-05-15 19:34:00.641361;1;989278;5
1927768;202310;2018-11-19 07:24:40.641361;1;721345;3
1563055;202310;2020-06-16 11:57:22.641361;1;100496;2
1787353;202310;2015-07-16 11:24:40.641361;0;0;0
1279787;202310;2014-09-14 14:44:34.641361;0;0;0
1805935;202310;2021-06-07 23:53:49.641361;1;646481;5
1672098;202310;2008-05-26 06:15:06.641361;1;588781;2
1356700;202310;2012-08-07 18:31:14.641361;0;0;0
1116971;202310;2023-06-20 19:00:14.641361;1;962615;2
1307758;202310;2017-10-15 15:35:41.641361;0;0;0
1455885;202310;2017-03-31 14:09:52.641361;1;599616;4
1165841;202310;2017-07-11 17:58:03.641361;0;0;0
1475764;202310;2020-07-21 03:47:11.641361;1;326360;5
1003403;202310;2016-06-27 05:35:18.641361;1;545620;3
1757169;202310;2015-01-06 23:47:46.641361;1;992472;5
1918399;202310;2022-03-03 13:30:37.641361;1;195380;4
1754640;202310;2015-03-12 17:46:00.641361;1;421745;3
1276184;202310;2022-06-19 16:19:38.641361;1;879160;2
1524903;202310;2007-01-26 09:09:56.641361;0;0;0
1798976;202310;2011-09-08 19:10:40.641361;0;0;0
1187331;202310;2010-01-22 23:19:36.641361;0;0;0
1532343;202310;2013-11-10 03:25:30.641361;1;573252;4
1956960;202310;2009-04-09 06:01:19.641361;1;436233;3
1111580;202310;2019-04-15 10:05:11.641361;1;636222;2
1912805;202310;2023-06-25 00:37:48.641361;0;0;0
1655675;202310;2019-06-09 03:30:13.641361;0;0;0
1312943;202310;2021-01-31 05:17:25.641361;1;134924;5
1882555;202310;2012-12-07 03:23:18.641361;0;0;0
1669988;202310;2008-07-01 20:07:33.641361;1;201391;5
1532324;202310;2023-05-23 22:52:53.641361;0;0;0
1638552;202310;2019-03-23 16:18:17.641361;1;950383;2
1208574;202310;2016-04-03 14:05:08.641361;0;0;0
1160264;202310;2010-06-19 19:28:41.641361;1;9859;1
1392078;202310;2005-04-08 21:54:04.641361;1;625829;4
1799551;202310;2016-11-07 03:39:27.641361;1;553650;2
1169397;202310;2020-04-07 17:45:18.641361;0;0;0
1565580;202310;2016-03-07 09:12:38.641361;0;0;0
1999817;202310;2018-11-02 19:22:44.641361;0;0;0
1816450;202310;2011-09-07 07:33:56.641361;0;0;0
1967243;202310;2023-06-16 10:16:40.641361;1;375758;2
1556117;202310;2010-11-28 00:24:38.641361;1;945052;3
1963111;202310;2017-06-03 13:34:33.641361;0;0;0
1000600;202310;2017-02-21 00:27:12.641361;1;944290;5
1628039;202310;2010-07-02 03:42:27.641361;1;888388;4
1339903;202310;2004-10-09 04:23:01.641361;1;107531;5
1512341;202310;2011-01-27 07:35:47.641361;1;385074;5
1020423;202310;2019-06-14 12:52:25.641361;1;769365;2
1117302;202310;2016-09-09 19:04:50.641361;1;516190;5
1974231;202310;2022-04-22 11:35:38.641361;0;0;0
1380613;202310;2011-01-15 13:00:04.641361;1;899815;3
1921407;202310;2004-08-07 07:48:35.641361;0;0;0
1872065;202310;2024-05-09 10:42:42.641361;0;0;0
1845965;202310;2014-12-20 22:50:28.641361;0;0;0
1322452;202310;2015-08-02 09:41:55.641361;1;845902;4
1251084;202310;2007-08-12 02:09:22.641361;1;605172;3
1060739;202310;2016-12-16 16:12:14.641361;1;62900;4
1252573;202310;2013-01-16 04:10:31.641361;0;0;0
1920660;202310;2021-07-08 01:10:01.641361;1;870137;2
1594917;202310;2004-11-07 00:58:14.641361;1;920159;5
1992949;202310;2013-09-12 14:55:52.641361;1;51458;5
1082583;202310;2005-07-20 05:22:52.641361;0;0;0
1089815;202310;2013-10-06 12:39:49.641361;1;959785;3
1767461;202310;2020-09-12 01:26:47.641361;1;319636;3
1509598;202310;2017-12-17 09:01:25.641361;1;258445;2
1855663;202310;2005-11-26 08:04:43.641361;1;814735;3
1072575;202310;2013-01-07 04:43:04.641361;0;0;0
1797550;202310;2013-09-26 20:44:23.641361;0;0;0
1558583;202310;2006-05-10 17:49:35.641361;0;0;0
1803036;202310;2023-11-17 08:48:55.641361;0;0;0
1131870;202310;2005-06-11 16:15:50.641361;0;0;0
1134629;202310;2020-06-05 13:32:49.641361;0;0;0
1691799;202310;2019-11-15 15:21:47.641361;1;27216;4
1498370;202310;2021-02-02 19:01:33.641361;0;0;0
1992843;202310;2010-04-28 02:25:05.641361;1;212737;4
1576511;202310;2020-07-08 08:41:54.641361;1;114326;5
1173149;202310;2022-12-21 20:58:15.641361;1;776350;5
1277933;202310;2007-12-11 14:47:57.641361;1;171312;3
1553307;202310;2005-09-16 04:53:35.641361;1;930454;5
1914813;202310;2016-12-24 22:58:34.641361;1;455324;4
1636060;202310;2005-05-22 22:10:11.641361;1;885066;4
1443693;202310;2009-08-15 08:25:41.641361;1;38956;3
1222087;202310;2010-06-06 01:58:37.641361;1;477611;5
1974037;202310;2008-11-20 14:48:57.641361;1;624389;5
1565493;202310;2007-03-24 20:36:48.641361;1;144298;2
1791953;202310;2018-09-07 19:36:20.641361;0;0;0
1765389;202310;2008-06-21 17:37:47.641361;0;0;0
1723379;202310;2006-04-26 02:10:26.641361;1;771985;4
1210923;202310;2019-06-30 15:51:00.641361;0;0;0
1747582;202310;2006-07-13 02:30:18.641361;0;0;0
1326859;202310;2015-02-06 17:54:45.641361;0;0;0
1418374;202310;2007-09-22 22:23:51.641361;1;590141;2
1704315;202310;2022-12-03 04:25:45.641361;0;0;0
1681447;202310;2013-11-06 22:17:39.641361;1;53064;5
1391560;202310;2011-01-06 18:21:32.641361;0;0;0
1459382;202310;2004-12-22 18:33:32.641361;1;479617;5
1943314;202310;2015-09-23 18:24:22.641361;1;589789;3
1542718;202310;2015-03-06 15:07:47.641361;0;0;0
1473418;202310;2010-03-02 11:06:49.641361;1;880425;3
1126883;202310;2024-05-17 15:17:27.641361;1;950047;2
1259948;202310;2016-11-14 05:29:10.641361;1;195171;5
1235613;202310;2021-12-23 09:44:50.641361;1;506209;2
1067137;202310;2004-11-21 15:56:10.641361;1;798692;5
1354509;202310;2018-02-16 00:15:55.641361;1;769298;4
1022057;202310;2018-07-30 03:00:03.641361;0;0;0
1616887;202310;2006-07-02 15:20:56.641361;0;0;0
1580829;202310;2006-08-14 18:45:44.641361;0;0;0
1241293;202310;2010-12-22 07:47:11.641361;0;0;0
1617025;202310;2021-06-22 07:04:25.641361;0;0;0
1230915;202310;2009-06-05 18:57:21.641361;0;0;0
1007541;202310;2013-06-25 04:28:22.641361;0;0;0
1074442;202310;2007-04-08 01:51:01.641361;0;0;0
1742226;202310;2010-04-13 08:45:28.641361;1;559297;3
1661760;202310;2019-06-30 22:04:27.641361;0;0;0
1061734;202310;2005-12-03 16:21:52.641361;0;0;0
1240063;202310;2013-10-13 15:52:36.641361;1;53423;4
1070675;202310;2011-03-03 16:50:30.641361;1;585251;3
1949402;202310;2021-08-10 06:15:55.641361;1;679846;5
1032939;202310;2018-05-02 13:13:42.641361;0;0;0
1901394;202310;2010-04-18 02:59:19.641361;0;0;0
1346480;202310;2004-07-08 14:55:04.641361;0;0;0
1074300;202310;2014-12-30 13:38:33.641361;1;778769;5
1539132;202310;2013-09-21 18:14:47.641361;1;404911;5
1249566;202310;2023-06-25 22:33:31.641361;0;0;0
1292005;202310;2016-05-04 17:01:08.641361;1;219079;3
1701475;202310;2008-05-31 10:56:55.641361;0;0;0
1508994;202310;2016-01-10 23:22:51.641361;1;665956;2
1224644;202310;2020-04-09 22:22:04.641361;1;321399;5
1565428;202310;2023-09-28 13:29:08.641361;0;0;0
1138740;202310;2007-05-04 12:06:45.641361;0;0;0
1758491;202310;2023-09-03 21:44:27.641361;0;0;0
1980958;202310;2020-02-29 13:56:31.641361;0;0;0
1925246;202310;2007-05-30 04:32:14.641361;1;867399;2
1598783;202310;2008-05-13 09:36:24.641361;1;836230;4
1604202;202310;2007-06-29 00:17:42.641361;1;30563;5
1495632;202310;2010-08-14 14:14:32.641361;0;0;0
1254802;202310;2007-05-08 12:16:40.641361;0;0;0
1822734;202310;2010-09-22 20:07:46.641361;0;0;0
1495949;202310;2015-03-19 07:39:26.641361;0;0;0
1846722;202310;2005-02-03 10:27:57.641361;0;0;0
1426834;202310;2010-03-03 23:35:24.641361;1;442468;3
1199660;202310;2004-10-06 06:40:24.641361;0;0;0
1098908;202310;2011-10-23 20:49:18.641361;0;0;0
1101640;202310;2017-02-25 01:00:05.641361;1;498157;5
1690994;202310;2020-01-27 13:40:35.641361;0;0;0
1451990;202310;2007-03-05 14:24:03.641361;0;0;0
1371508;202310;2012-10-20 19:55:49.641361;1;320631;3
1444155;202310;2014-11-18 12:51:37.641361;0;0;0
1431072;202310;2010-11-29 06:50:40.641361;0;0;0
1489711;202310;2008-12-04 02:54:32.641361;0;0;0
1905799;202310;2014-12-22 03:35:00.641361;1;610676;3
1764492;202310;2006-03-23 09:05:03.641361;1;781303;2
1056803;202310;2017-04-25 10:57:34.641361;1;73479;5
1706074;202310;2014-03-06 05:07:38.641361;1;489734;4
1685198;202310;2010-06-19 16:58:48.641361;0;0;0
1677569;202310;2013-11-25 09:17:00.641361;1;743248;2
1103199;202310;2009-03-09 16:54:59.641361;1;504496;2
1063557;202310;2023-08-20 14:56:25.641361;0;0;0
1422180;202310;2015-02-22 22:58:20.641361;0;0;0
1763588;202310;2018-06-30 08:22:49.641361;0;0;0
1355785;202310;2012-02-05 16:31:01.641361;1;536510;4
1839483;202310;2010-10-24 23:33:17.641361;1;962988;5
1903530;202310;2013-09-09 18:48:19.641361;0;0;0
1114577;202310;2011-03-10 10:16:28.641361;0;0;0
1260736;202310;2010-06-08 14:56:40.641361;0;0;0
1200897;202310;2014-06-11 20:12:25.641361;1;444682;5
1199449;202310;2013-03-26 16:34:46.641361;1;632473;2
1562337;202310;2019-05-14 16:30:56.641361;1;710060;3
1470406;202310;2013-05-30 04:52:16.641361;0;0;0
1146992;202310;2007-07-22 00:10:42.641361;0;0;0
1442375;202310;2021-01-28 15:17:52.641361;1;989161;4
1192402;202310;2016-06-29 05:44:53.641361;1;384289;5
1292076;202310;2024-02-06 08:03:48.641361;0;0;0
1485101;202310;2016-10-12 09:04:10.641361;1;132011;5
1261942;202310;2016-04-12 00:31:02.641361;1;923573;2
1916965;202310;2022-03-16 16:46:55.641361;1;643914;2
1968115;202310;2019-09-16 21:26:51.641361;0;0;0
1079047;202310;2010-03-18 03:15:05.641361;1;562980;4
1464657;202310;2005-08-29 00:40:57.641361;0;0;0
1847273;202310;2024-04-27 10:45:48.641361;1;154522;3
1903190;202310;2017-07-13 14:57:23.641361;1;593338;2
1897547;202310;2009-09-15 13:48:09.641361;1;818755;3
1577058;202310;2022-09-17 22:40:59.641361;0;0;0
1102665;202310;2023-10-05 05:57:51.641361;1;28591;2
1053046;202310;2011-07-30 13:50:06.641361;1;908699;4
1683824;202310;2019-03-04 07:01:33.641361;1;886818;3
1566848;202310;2016-03-18 22:35:05.641361;0;0;0
1876639;202310;2014-03-26 06:03:29.641361;1;957037;3
1015475;202310;2011-06-20 14:40:24.641361;1;527137;4
1097794;202310;2016-01-20 00:42:56.641361;0;0;0
1971367;202310;2021-07-20 03:02:51.641361;0;0;0
1790171;202310;2023-03-06 17:39:34.641361;1;798042;5
1889922;202310;2013-07-23 22:42:19.641361;0;0;0
1247862;202310;2007-07-01 10:41:13.641361;1;214250;5
1174390;202310;2021-11-15 06:40:51.641361;0;0;0
1426157;202310;2011-07-31 07:29:22.641361;1;178249;5
1509232;202310;2013-03-12 12:29:25.641361;1;339330;5
1504741;202310;2011-11-01 22:16:30.641361;1;418196;5
1224131;202310;2020-04-27 18:38:52.641361;1;882958;2
1906652;202310;2013-04-14 05:32:00.641361;0;0;0
1420522;202310;2005-06-24 08:57:14.641361;0;0;0
1946280;202310;2008-05-01 10:13:55.641361;1;449888;2
1061484;202310;2021-12-31 23:21:30.641361;0;0;0
1172635;202310;2010-10-02 08:46:58.641361;1;254025;4
1397383;202310;2020-07-30 06:03:35.641361;1;553124;4
1002261;202310;2009-03-02 02:44:27.641361;1;984862;2
1409387;202310;2020-04-22 07:01:01.641361;0;0;0
1278086;202310;2024-05-17 07:19:09.641361;0;0;0
1971525;202310;2015-05-26 13:00:54.641361;1;401195;3
1822158;202310;2017-01-28 02:51:51.641361;1;92740;4
1823268;202310;2023-08-04 19:59:26.641361;1;308315;5
1477111;202310;2017-04-08 01:18:15.641361;1;870439;3
1299106;202310;2005-07-24 05:18:01.641361;0;0;0
1443556;202310;2015-05-18 20:25:01.641361;0;0;0
1730430;202310;2007-12-20 15:14:30.641361;1;537436;2
1765991;202310;2016-08-14 14:34:27.641361;0;0;0
1821415;202310;2004-09-04 16:58:08.641361;0;0;0
1582766;202310;2009-10-23 10:23:23.641361;1;817510;5
1694023;202310;2018-09-30 14:58:10.641361;0;0;0
1753306;202310;2020-08-02 19:23:34.641361;0;0;0
1510312;202310;2015-10-19 05:05:36.641361;0;0;0
1162317;202310;2015-11-12 13:29:44.641361;0;0;0
1199123;202310;2007-10-26 21:19:02.641361;0;0;0
1311121;202310;2010-10-10 21:23:32.641361;0;0;0
1228276;202310;2016-08-03 16:13:16.641361;0;0;0
1061325;202310;2014-10-30 19:28:25.641361;1;624036;2
1607315;202310;2009-12-12 01:59:17.641361;1;67538;2
1771477;202310;2020-04-17 06:01:51.641361;1;760472;5
1568533;202310;2023-01-05 16:07:55.641361;0;0;0
1063919;202310;2010-09-29 01:48:25.641361;0;0;0
1784310;202310;2005-02-23 20:23:20.641361;1;875666;3
1328839;202310;2019-05-07 08:39:25.641361;0;0;0
1059943;202310;2019-12-10 01:26:04.641361;0;0;0
1052579;202310;2024-01-03 09:31:13.641361;0;0;0
1612555;202310;2019-03-18 03:36:38.641361;0;0;0
1499949;202310;2017-12-30 07:03:30.641361;0;0;0
1527277;202310;2020-07-09 21:34:53.641361;1;972175;5
1964048;202310;2012-09-11 18:22:35.641361;0;0;0
1894142;202310;2013-01-01 10:34:02.641361;1;113292;3
1556927;202310;2017-02-08 16:51:09.641361;1;727408;2
1165081;202310;2015-11-27 13:19:33.641361;1;547411;3
1059643;202310;2020-10-29 13:36:59.641361;1;908800;2
1532497;202310;2018-01-21 21:47:02.641361;1;802962;4
1084003;202310;2014-08-15 23:22:57.641361;0;0;0
1892698;202310;2005-10-10 06:08:19.641361;0;0;0
1194852;202310;2012-05-19 08:48:53.641361;0;0;0
1071850;202310;2021-08-28 20:08:42.641361;1;179429;2
1623940;202310;2008-01-29 22:18:32.641361;1;697462;3
1071263;202310;2018-09-25 09:10:13.641361;0;0;0
1708012;202310;2018-11-25 09:06:37.641361;1;830015;4
1903683;202310;2013-07-29 01:14:59.641361;0;0;0
1246630;202310;2024-01-22 07:42:43.641361;1;398900;3
1423390;202310;2018-01-16 21:35:25.641361;1;91672;5
1125711;202310;2005-05-19 10:07:18.641361;1;143182;3
1987336;202310;2009-12-27 23:51:30.641361;1;170947;3
1933534;202310;2021-11-02 00:06:24.641361;0;0;0
1597348;202310;2010-01-26 07:23:16.641361;0;0;0
1258176;202310;2014-08-21 01:30:38.641361;0;0;0
1607041;202310;2022-03-29 15:47:08.641361;1;8742;1
1623399;202310;2011-02-28 22:50:55.641361;0;0;0
1041673;202310;2023-09-26 06:18:34.641361;1;244155;4
1649469;202310;2009-02-26 19:22:53.641361;0;0;0
1085966;202310;2008-10-29 18:39:24.641361;0;0;0
1439590;202310;2015-09-29 18:12:17.641361;1;918836;3
1689306;202310;2006-03-29 03:42:46.641361;0;0;0
1612025;202310;2007-06-26 23:39:23.641361;0;0;0
1592684;202310;2014-12-07 01:38:07.641361;1;492276;2
1548178;202310;2009-03-22 13:34:47.641361;0;0;0
1331738;202310;2016-03-08 18:17:06.641361;0;0;0
1980111;202310;2020-01-07 05:50:45.641361;0;0;0
1273433;202310;2017-11-18 18:58:49.641361;1;252467;4
1214182;202310;2010-01-13 08:24:21.641361;1;698634;4
1702259;202310;2020-01-30 12:51:02.641361;1;321201;4
1750982;202310;2004-06-09 00:42:19.641361;1;803490;3
1329446;202310;2009-06-05 12:07:02.641361;0;0;0
1250281;202310;2011-03-25 02:47:06.641361;1;113720;3
1278518;202310;2010-04-06 22:37:11.641361;1;370449;2
